$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:142.     

JDAY,T(C)
 37820.503,   20.16
 37820.542,   20.21
 37820.584,   20.23
 37820.627,   20.24
 37820.669,   20.25
 37820.708,   20.25
 37820.750,   20.26
 37820.792,   20.23
 37820.834,   20.19
 37820.875,   20.21
 37820.920,   20.24
 37820.959,   20.02
 37821.004,   20.06
 37821.043,   20.05
 37821.087,   20.08
 37821.128,   20.08
 37821.167,   20.07
 37821.210,   20.03
 37821.253,   20.00
 37821.294,   19.98
 37821.334,   19.98
 37821.377,   19.98
 37821.417,   20.00
 37821.460,   20.06
 37821.503,   19.89
 37821.543,   19.92
 37821.585,   19.93
 37821.625,   19.95
 37821.669,   19.92
 37821.709,   19.93
 37821.751,   19.93
 37821.792,   19.98
 37821.835,   19.99
 37821.877,   20.01
 37821.919,   20.04
 37821.958,   19.86
 37822.003,   19.87
 37822.043,   19.88
 37822.085,   19.88
 37822.125,   19.86
 37822.170,   19.84
 37822.209,   19.82
 37822.253,   19.83
 37822.294,   19.80
 37822.334,   19.96
 37822.377,   19.88
 37822.419,   19.88
 37822.458,   20.00
 37822.503,   20.08
 37822.542,   20.13
 37822.586,   20.11
 37822.628,   20.12
 37822.670,   20.16
 37822.710,   20.14
 37822.750,   20.22
 37822.794,   20.31
 37822.837,   20.17
 37822.878,   20.02
 37822.917,   20.04
 37822.961,   20.12
 37823.004,   20.13
 37823.044,   20.20
 37823.083,   20.20
 37823.130,   20.26
 37823.168,   20.07
 37823.210,   20.02
 37823.255,   20.02
 37823.294,   20.09
 37823.335,   20.35
 37823.376,   20.34
 37823.420,   20.32
 37823.458,   20.28
 37823.503,   20.15
 37823.546,   20.23
 37823.586,   20.31
 37823.627,   20.42
 37823.670,   20.41
 37823.710,   20.31
 37823.750,   20.33
 37823.794,   20.34
 37823.834,   20.41
 37823.879,   20.50
 37823.919,   20.55
 37823.959,   20.53
 37824.004,   20.46
 37824.044,   20.44
 37824.084,   20.48
 37824.126,   20.52
 37824.169,   20.54
 37824.210,   20.56
 37824.254,   20.54
 37824.295,   20.51
 37824.334,   20.49
 37824.377,   20.50
 37824.420,   20.54
 37824.460,   20.58
 37824.505,   20.59
 37824.544,   20.57
 37824.587,   20.55
 37824.626,   20.60
 37824.667,   20.61
 37824.710,   20.61
 37824.754,   20.58
 37824.797,   20.58
 37824.836,   20.59
 37824.876,   20.61
 37824.919,   20.62
 37824.961,   20.66
 37825.004,   20.66
 37825.044,   20.65
 37825.084,   20.63
 37825.126,   20.63
 37825.167,   20.59
 37825.209,   20.54
 37825.254,   20.58
 37825.293,   20.64
 37825.336,   20.67
 37825.376,   20.67
 37825.420,   20.68
 37825.460,   20.71
 37825.504,   20.71
 37825.544,   20.71
 37825.584,   20.75
 37825.626,   20.71
 37825.667,   20.61
 37825.710,   20.72
 37825.753,   20.72
 37825.794,   20.70
 37825.834,   20.77
 37825.878,   20.87
 37825.917,   20.94
 37825.960,   20.75
 37826.004,   20.75
 37826.044,   20.78
 37826.087,   20.85
 37826.129,   20.87
 37826.167,   20.87
 37826.210,   20.87
 37826.253,   20.84
 37826.294,   20.81
 37826.335,   20.81
 37826.378,   20.86
 37826.417,   20.83
 37826.460,   20.72
 37826.503,   20.75
 37826.545,   20.82
 37826.583,   20.91
 37826.626,   20.93
 37826.667,   20.92
 37826.710,   20.95
 37826.752,   20.85
 37826.792,   20.64
 37826.836,   20.95
 37826.876,   21.05
 37826.919,   21.01
 37826.960,   20.99
 37827.003,   20.96
 37827.043,   21.01
 37827.085,   21.01
 37827.127,   20.99
 37827.169,   21.04
 37827.210,   21.04
 37827.254,   20.82
 37827.293,   20.73
 37827.335,   20.63
 37827.376,   20.70
 37827.419,   20.74
 37827.459,   20.82
 37827.504,   20.86
 37827.542,   20.82
 37827.585,   20.81
 37827.626,   20.82
 37827.669,   20.82
 37827.709,   20.89
 37827.751,   20.84
 37827.793,   20.76
 37827.836,   20.64
 37827.877,   20.65
 37827.917,   20.83
 37827.959,   20.96
 37828.004,   21.02
 37828.043,   21.06
 37828.086,   20.85
 37828.128,   20.84
 37828.168,   20.83
 37828.210,   20.84
 37828.253,   20.85
 37828.293,   20.78
 37828.335,   20.74
 37828.378,   20.70
 37828.418,   20.69
 37828.460,   20.59
 37828.503,   20.65
 37828.544,   20.74
 37828.585,   20.83
 37828.627,   20.85
 37828.669,   20.86
 37828.710,   20.70
 37828.750,   20.76
 37828.794,   20.70
 37828.835,   20.67
 37828.877,   20.27
 37828.919,   20.44
 37828.959,   20.53
 37829.003,   20.85
 37829.043,   20.86
 37829.084,   20.89
 37829.126,   20.94
 37829.168,   20.77
 37829.210,   20.81
 37829.254,   21.02
 37829.294,   20.98
 37829.337,   20.89
 37829.377,   20.85
 37829.418,   20.80
 37829.459,   20.81
 37829.504,   20.72
 37829.543,   20.69
 37829.584,   20.73
 37829.626,   20.75
 37829.667,   20.79
 37829.708,   20.73
 37829.753,   20.76
 37829.793,   20.81
 37829.835,   20.92
 37829.877,   20.92
 37829.920,   20.89
 37829.961,   20.87
 37830.004,   20.89
 37830.044,   20.94
 37830.084,   21.02
 37830.127,   21.23
 37830.168,   21.19
 37830.210,   21.19
 37830.253,   21.19
 37830.294,   20.96
 37830.335,   20.97
 37830.375,   21.00
 37830.418,   21.00
 37830.460,   21.17
 37830.503,   21.17
 37830.545,   21.20
 37830.586,   21.22
 37830.628,   21.23
 37830.668,   21.21
 37830.710,   21.17
 37830.751,   21.18
 37830.794,   21.19
 37830.834,   21.24
 37830.876,   21.27
 37830.919,   21.29
 37830.959,   21.31
 37831.003,   21.30
 37831.043,   21.28
 37831.086,   21.29
 37831.128,   21.29
 37831.169,   21.27
 37831.209,   21.25
 37831.253,   21.21
 37831.293,   21.20
 37831.335,   21.21
 37831.376,   21.24
 37831.419,   21.28
 37831.460,   21.31
 37831.503,   21.33
 37831.543,   21.33
 37831.585,   21.33
 37831.625,   21.35
 37831.668,   21.39
 37831.709,   21.43
 37831.752,   21.44
 37831.793,   21.43
 37831.833,   21.41
 37831.876,   21.46
 37831.919,   21.56
 37831.958,   21.61
 37832.004,   21.60
 37832.043,   21.64
 37832.087,   21.61
 37832.127,   21.61
 37832.168,   21.63
 37832.210,   21.59
 37832.255,   21.51
 37832.294,   21.44
 37832.335,   21.42
 37832.379,   21.41
 37832.418,   21.41
 37832.460,   21.42
 37832.504,   21.47
 37832.544,   21.47
 37832.586,   21.50
 37832.625,   21.49
 37832.670,   21.49
 37832.710,   21.50
 37832.754,   21.48
 37832.792,   21.47
 37832.835,   21.44
 37832.876,   21.55
 37832.920,   21.58
 37832.961,   21.65
 37833.003,   21.65
 37833.043,   21.66
 37833.085,   21.65
 37833.127,   21.62
 37833.168,   21.60
 37833.209,   21.56
 37833.253,   21.49
 37833.294,   21.44
 37833.334,   21.41
 37833.378,   21.42
 37833.419,   21.43
 37833.460,   21.44
 37833.504,   21.41
 37833.544,   21.41
 37833.584,   21.43
 37833.627,   21.48
 37833.669,   21.51
 37833.710,   21.55
 37833.754,   21.58
 37833.793,   21.58
 37833.836,   21.59
 37833.875,   21.59
 37833.920,   21.62
 37833.959,   21.62
 37834.004,   21.59
 37834.044,   21.59
 37834.084,   21.59
 37834.125,   21.56
 37834.167,   21.56
 37834.210,   21.57
 37834.254,   21.59
 37834.292,   21.60
 37834.335,   21.59
 37834.377,   21.60
 37834.417,   21.63
 37834.459,   21.65
 37834.504,   21.64
 37834.544,   21.66
 37834.584,   21.66
 37834.626,   21.65
 37834.670,   21.57
 37834.710,   21.50
 37834.752,   21.69
 37834.793,   21.74
 37834.834,   21.66
 37834.876,   21.63
 37834.918,   21.62
 37834.962,   21.65
 37835.005,   21.67
 37835.044,   21.67
 37835.084,   21.69
 37835.128,   21.68
 37835.167,   21.64
 37835.208,   21.60
 37835.253,   21.60
 37835.295,   21.62
 37835.334,   21.62
 37835.376,   21.62
 37835.420,   21.63
 37835.460,   21.62
 37835.503,   21.55
 37835.542,   21.55
 37835.585,   21.29
 37835.627,   21.45
 37835.670,   21.48
 37835.710,   21.68
 37835.752,   21.81
 37835.794,   21.67
 37835.834,   21.70
 37835.878,   21.76
 37835.920,   21.78
 37835.962,   21.81
 37836.005,   21.85
 37836.044,   21.80
 37836.084,   21.74
 37836.129,   21.50
 37836.170,   21.49
 37836.210,   21.51
 37836.254,   21.61
 37836.294,   21.57
 37836.335,   21.54
 37836.377,   21.56
 37836.418,   21.66
 37836.460,   21.57
 37836.503,   21.65
 37836.546,   21.72
 37836.586,   21.72
 37836.628,   21.67
 37836.668,   21.64
 37836.710,   21.63
 37836.751,   21.60
 37836.794,   21.58
 37836.836,   21.60
 37836.876,   21.61
 37836.920,   21.61
 37836.959,   21.60
 37837.005,   21.64
 37837.044,   21.67
 37837.084,   21.69
 37837.128,   21.68
 37837.170,   21.66
 37837.210,   21.67
 37837.254,   21.68
 37837.295,   21.68
 37837.335,   21.78
 37837.378,   21.80
 37837.417,   21.83
 37837.459,   21.84
 37837.504,   21.86
 37837.545,   21.89
 37837.585,   21.91
 37837.626,   21.93
 37837.670,   21.93
 37837.708,   21.94
 37837.752,   21.94
 37837.792,   21.93
 37837.838,   21.90
 37837.877,   21.89
 37837.920,   21.88
 37837.959,   21.87
 37838.005,   21.85
 37838.044,   21.84
 37838.083,   21.84
 37838.129,   21.85
 37838.169,   21.87
 37838.210,   21.90
 37838.254,   21.93
 37838.295,   21.97
 37838.335,   21.97
 37838.376,   21.98
 37838.420,   22.01
 37838.460,   22.03
 37838.504,   22.05
 37838.544,   22.08
 37838.587,   22.10
 37838.628,   22.10
 37838.667,   22.06
 37838.710,   22.08
 37838.752,   22.07
 37838.793,   22.00
 37838.834,   22.00
 37838.880,   22.02
 37838.919,   22.11
 37838.959,   22.14
 37839.005,   22.13
 37839.044,   22.17
 37839.083,   22.19
 37839.128,   22.14
 37839.168,   22.15
 37839.210,   22.19
 37839.254,   22.16
 37839.294,   22.12
 37839.336,   22.08
 37839.375,   22.09
 37839.420,   22.10
 37839.460,   22.08
 37839.504,   22.11
 37839.542,   22.12
 37839.587,   22.19
 37839.627,   22.22
 37839.670,   22.20
 37839.710,   22.22
 37839.752,   22.22
 37839.793,   22.23
 37839.837,   22.22
 37839.878,   22.21
 37839.917,   22.19
 37839.961,   22.19
 37840.005,   22.19
 37840.044,   22.18
 37840.084,   22.20
 37840.129,   22.19
 37840.167,   22.21
 37840.209,   22.15
 37840.253,   22.08
 37840.295,   22.10
 37840.334,   22.20
 37840.376,   22.26
 37840.417,   22.33
 37840.460,   22.30
 37840.504,   22.35
 37840.545,   22.35
 37840.585,   22.38
 37840.629,   22.39
 37840.667,   22.41
 37840.710,   22.36
 37840.754,   22.35
 37840.792,   22.30
 37840.836,   22.08
 37840.877,   22.13
 37840.918,   22.10
 37840.959,   22.29
 37841.005,   22.35
 37841.044,   22.34
 37841.084,   22.40
 37841.125,   22.41
 37841.168,   22.42
 37841.210,   22.46
 37841.255,   22.43
 37841.295,   22.32
 37841.336,   22.19
 37841.378,   22.10
 37841.417,   22.09
 37841.459,   22.10
 37841.505,   22.12
 37841.544,   22.15
 37841.584,   22.16
 37841.627,   22.16
 37841.668,   22.14
 37841.709,   22.07
 37841.751,   22.06
 37841.792,   22.02
 37841.835,   22.22
 37841.876,   22.19
 37841.919,   22.25
 37841.961,   22.33
 37842.004,   22.36
 37842.044,   22.40
 37842.084,   22.48
 37842.127,   22.47
 37842.167,   22.42
 37842.210,   22.35
 37842.254,   22.22
 37842.294,   22.15
 37842.334,   22.12
 37842.377,   22.13
 37842.420,   22.13
 37842.460,   22.07
 37842.503,   22.03
 37842.547,   21.99
 37842.585,   22.01
 37842.625,   22.09
 37842.668,   22.10
 37842.710,   22.05
 37842.751,   21.91
 37842.794,   22.05
 37842.837,   22.07
 37842.880,   22.15
 37842.917,   22.18
 37842.962,   22.08
 37843.004,   22.11
 37843.044,   22.13
 37843.084,   22.19
 37843.127,   22.25
 37843.167,   22.27
 37843.209,   22.22
 37843.254,   22.20
 37843.295,   22.16
 37843.336,   22.16
 37843.376,   22.14
 37843.420,   22.13
 37843.459,   22.12
 37843.504,   22.11
 37843.542,   22.11
 37843.584,   22.14
 37843.628,   22.15
 37843.667,   22.12
 37843.710,   22.13
 37843.751,   22.16
 37843.793,   22.19
 37843.835,   22.21
 37843.876,   22.14
 37843.920,   22.12
 37843.959,   22.17
 37844.004,   22.22
 37844.045,   22.24
 37844.084,   22.26
 37844.125,   22.28
 37844.169,   22.28
 37844.210,   22.23
 37844.254,   22.23
 37844.294,   22.21
 37844.338,   22.19
 37844.376,   22.17
 37844.420,   22.16
 37844.459,   22.16
 37844.504,   22.14
 37844.545,   22.12
 37844.586,   22.07
 37844.627,   22.24
 37844.670,   22.29
 37844.710,   22.36
 37844.750,   22.36
 37844.795,   22.38
 37844.836,   22.40
 37844.876,   22.42
 37844.919,   22.39
 37844.960,   22.36
 37845.004,   22.32
 37845.044,   22.26
 37845.085,   22.20
 37845.126,   22.16
 37845.168,   22.14
 37845.210,   22.14
 37845.255,   22.12
 37845.294,   22.10
 37845.336,   22.10
 37845.375,   22.11
 37845.420,   22.14
 37845.460,   22.17
 37845.504,   22.20
 37845.546,   22.24
 37845.586,   22.26
 37845.628,   22.29
 37845.668,   22.29
 37845.710,   22.30
 37845.751,   22.30
 37845.794,   22.25
 37845.836,   22.19
 37845.877,   22.20
 37845.917,   22.30
 37845.960,   22.37
 37846.005,   22.38
 37846.045,   22.38
 37846.084,   22.38
 37846.127,   22.36
 37846.170,   22.35
 37846.210,   22.36
 37846.254,   22.35
 37846.294,   22.31
 37846.335,   22.28
 37846.375,   22.25
 37846.420,   22.25
 37846.460,   22.26
 37846.505,   22.26
 37846.543,   22.26
 37846.584,   22.25
 37846.626,   22.25
 37846.668,   22.25
 37846.710,   22.25
 37846.753,   22.20
 37846.793,   22.20
 37846.837,   22.23
 37846.879,   22.31
 37846.917,   22.35
 37846.962,   22.34
 37847.004,   22.34
 37847.044,   22.35
 37847.084,   22.34
 37847.128,   22.35
 37847.169,   22.37
 37847.209,   22.33
 37847.255,   22.26
 37847.294,   22.21
 37847.338,   22.20
 37847.379,   22.22
 37847.417,   22.22
 37847.460,   22.20
 37847.504,   22.20
 37847.545,   22.20
 37847.585,   22.20
 37847.627,   22.20
 37847.670,   22.24
 37847.709,   22.20
 37847.752,   22.17
 37847.792,   22.25
 37847.836,   22.25
 37847.878,   22.32
 37847.919,   22.36
 37847.961,   22.37
 37848.004,   22.36
 37848.043,   22.32
 37848.085,   22.27
 37848.127,   22.24
 37848.167,   22.18
 37848.210,   22.15
 37848.254,   22.16
 37848.295,   22.16
 37848.338,   22.20
 37848.377,   22.20
 37848.419,   22.18
 37848.459,   22.20
 37848.506,   22.20
 37848.543,   22.19
 37848.587,   22.20
 37848.625,   22.18
 37848.668,   22.28
 37848.710,   22.23
 37848.752,   22.00
 37848.793,   21.79
 37848.835,   21.72
 37848.878,   21.89
 37848.919,   21.99
 37848.961,   22.10
 37849.004,   22.21
 37849.046,   22.25
 37849.084,   22.21
 37849.129,   22.19
 37849.170,   22.17
 37849.210,   22.16
 37849.256,   22.16
 37849.296,   22.14
 37849.336,   22.20
 37849.380,   22.24
 37849.420,   22.29
 37849.460,   22.25
 37849.505,   22.13
 37849.546,   22.05
 37849.587,   22.01
 37849.627,   22.12
 37849.667,   22.15
 37849.710,   22.30
 37849.752,   22.38
 37849.796,   22.45
 37849.836,   22.47
 37849.879,   22.46
 37849.920,   22.38
 37849.961,   22.36
 37850.003,   22.31
 37850.046,   22.23
 37850.085,   22.15
 37850.130,   22.07
 37850.168,   22.03
 37850.210,   22.01
 37850.255,   22.00
 37850.295,   21.99
 37850.336,   21.99
 37850.376,   21.98
 37850.420,   21.99
 37850.460,   22.02
 37850.505,   22.06
 37850.544,   22.12
 37850.586,   22.18
 37850.626,   22.22
 37850.668,   22.21
 37850.709,   22.31
 37850.755,   22.35
 37850.796,   22.44
 37850.836,   22.46
 37850.875,   22.38
 37850.920,   22.38
 37850.963,   22.39
 37851.005,   22.42
 37851.045,   22.42
 37851.084,   22.40
 37851.125,   22.36
 37851.170,   22.29
 37851.209,   22.23
 37851.255,   22.19
 37851.294,   22.22
 37851.335,   22.23
 37851.377,   22.21
 37851.420,   22.18
 37851.460,   22.16
 37851.505,   22.20
 37851.544,   22.25
 37851.585,   22.27
 37851.629,   22.30
 37851.668,   22.31
 37851.710,   22.32
 37851.752,   22.34
 37851.792,   22.32
 37851.837,   22.35
 37851.877,   22.39
 37851.918,   22.40
 37851.960,   22.39
 37852.005,   22.33
 37852.044,   22.27
 37852.086,   22.23
 37852.128,   22.19
 37852.169,   22.14
 37852.210,   22.10
 37852.256,   22.07
 37852.295,   22.04
 37852.334,   22.04
 37852.377,   22.04
 37852.420,   22.08
 37852.460,   22.14
 37852.505,   22.17
 37852.542,   22.19
 37852.588,   22.24
 37852.628,   22.27
 37852.670,   22.34
 37852.710,   22.49
 37852.752,   22.45
 37852.795,   22.48
 37852.834,   22.44
 37852.879,   22.46
 37852.920,   22.48
 37852.962,   22.45
 37853.006,   22.42
 37853.045,   22.39
 37853.084,   22.35
 37853.129,   22.30
 37853.168,   22.30
 37853.210,   22.28
 37853.255,   22.26
 37853.294,   22.23
 37853.335,   22.20
 37853.380,   22.20
 37853.418,   22.23
 37853.460,   22.22
 37853.504,   22.25
 37853.542,   22.28
 37853.584,   22.29
 37853.629,   22.31
 37853.670,   22.29
 37853.710,   22.29
 37853.751,   22.26
 37853.794,   22.17
 37853.835,   22.23
 37853.876,   22.23
 37853.917,   22.32
 37853.961,   22.37
 37854.004,   22.35
 37854.045,   22.32
 37854.085,   22.28
 37854.129,   22.22
 37854.168,   22.18
 37854.210,   22.14
 37854.254,   22.11
 37854.295,   22.09
 37854.335,   22.11
 37854.379,   22.16
 37854.419,   22.24
 37854.460,   22.28
 37854.506,   22.29
 37854.545,   22.28
 37854.587,   22.24
 37854.626,   22.26
 37854.669,   22.31
 37854.709,   22.33
 37854.752,   22.37
 37854.796,   22.39
 37854.834,   22.42
 37854.877,   22.44
 37854.918,   22.45
 37854.963,   22.41
 37855.006,   22.35
 37855.046,   22.27
 37855.085,   22.23
 37855.128,   22.19
 37855.170,   22.17
 37855.209,   22.14
 37855.255,   22.10
 37855.295,   22.08
 37855.334,   22.06
 37855.376,   22.05
 37855.417,   22.05
 37855.460,   22.06
 37855.505,   22.09
 37855.544,   22.11
 37855.587,   22.18
 37855.629,   22.23
 37855.670,   22.28
 37855.709,   22.31
 37855.750,   22.28
 37855.792,   22.18
 37855.837,   22.20
 37855.875,   22.23
 37855.919,   22.29
 37855.960,   22.30
 37856.005,   22.30
 37856.045,   22.28
 37856.085,   22.26
 37856.125,   22.23
 37856.170,   22.18
 37856.209,   22.14
 37856.256,   22.08
 37856.296,   22.04
 37856.334,   22.03
 37856.377,   22.04
 37856.418,   22.08
 37856.460,   22.11
 37856.506,   22.11
 37856.545,   22.11
 37856.586,   22.11
 37856.628,   22.12
 37856.670,   22.14
 37856.710,   22.15
 37856.753,   22.17
 37856.792,   22.14
 37856.834,   22.16
 37856.879,   22.19
 37856.920,   22.20
 37856.959,   22.22
 37857.004,   22.20
 37857.044,   22.18
 37857.086,   22.16
 37857.129,   22.13
 37857.169,   22.12
 37857.210,   22.09
 37857.255,   22.07
 37857.295,   22.06
 37857.335,   22.05
 37857.377,   22.04
 37857.418,   22.03
 37857.459,   22.04
 37857.502,   22.04
 37857.545,   22.03
 37857.585,   22.07
 37857.626,   22.07
 37857.668,   22.06
 37857.710,   22.03
 37857.751,   22.02
 37857.792,   21.95
 37857.834,   21.67
 37857.876,   21.61
 37857.918,   21.62
 37857.959,   21.64
 37858.002,   21.68
 37858.044,   21.70
 37858.085,   21.76
 37858.126,   21.88
 37858.167,   21.99
 37858.210,   22.14
 37858.252,   22.33
 37858.293,   22.44
 37858.335,   22.51
 37858.378,   22.56
 37858.419,   22.62
 37858.460,   22.71
 37858.504,   22.79
 37858.545,   22.83
 37858.583,   22.85
 37858.629,   22.85
 37858.670,   22.82
 37858.710,   22.79
 37858.755,   22.68
 37858.793,   22.69
 37858.834,   22.63
 37858.880,   22.39
 37858.920,   22.23
 37858.962,   22.13
 37859.006,   22.06
 37859.043,   21.97
 37859.084,   21.87
 37859.127,   21.83
 37859.169,   21.81
 37859.209,   21.80
 37859.253,   21.76
 37859.292,   21.73
 37859.336,   21.74
 37859.376,   21.79
 37859.420,   21.91
 37859.460,   22.05
 37859.504,   22.20
 37859.543,   22.30
 37859.586,   22.41
 37859.626,   22.38
 37859.667,   22.35
 37859.710,   22.30
 37859.751,   22.31
 37859.794,   22.28
 37859.835,   22.29
 37859.879,   22.28
 37859.919,   22.29
 37859.959,   22.26
 37860.005,   22.21
 37860.045,   22.18
 37860.085,   22.14
 37860.127,   22.11
 37860.170,   22.10
 37860.209,   22.08
 37860.253,   22.06
 37860.293,   22.02
 37860.336,   22.01
 37860.375,   22.03
 37860.418,   22.21
 37860.460,   22.17
 37860.505,   22.25
 37860.544,   22.31
 37860.586,   22.11
 37860.628,   22.08
 37860.669,   22.05
 37860.710,   22.09
 37860.755,   22.07
 37860.793,   22.07
 37860.835,   22.09
 37860.878,   22.10
 37860.920,   22.10
 37860.960,   22.06
 37861.006,   22.00
 37861.046,   21.96
 37861.085,   21.90
 37861.129,   21.85
 37861.169,   21.81
 37861.210,   21.77
 37861.252,   21.73
 37861.292,   21.69
 37861.335,   21.69
 37861.378,   21.72
 37861.418,   21.80
 37861.459,   21.87
 37861.505,   21.93
 37861.545,   21.97
 37861.588,   22.02
 37861.627,   22.12
 37861.670,   22.18
 37861.710,   22.21
 37861.753,   22.25
 37861.794,   22.28
 37861.836,   22.25
 37861.877,   22.22
 37861.918,   22.22
 37861.964,   22.23
 37862.004,   22.23
 37862.045,   22.20
 37862.086,   22.10
 37862.130,   22.01
 37862.168,   21.94
 37862.210,   21.90
 37862.254,   21.88
 37862.296,   21.89
 37862.338,   21.90
 37862.378,   21.92
 37862.419,   21.94
 37862.460,   21.94
 37862.504,   21.95
 37862.545,   21.96
 37862.587,   22.00
 37862.626,   22.02
 37862.670,   21.99
 37862.710,   21.99
 37862.753,   21.97
 37862.795,   21.95
 37862.837,   21.94
 37862.878,   21.95
 37862.920,   21.98
 37862.962,   22.00
 37863.005,   22.02
 37863.045,   22.02
 37863.085,   21.99
 37863.126,   21.95
 37863.170,   21.95
 37863.209,   21.96
 37863.255,   21.98
 37863.294,   21.99
 37863.335,   21.98
 37863.377,   21.99
 37863.418,   22.01
 37863.460,   22.03
 37863.505,   22.04
 37863.545,   22.06
 37863.584,   22.07
 37863.627,   22.07
 37863.670,   22.07
 37863.709,   22.07
 37863.752,   22.09
 37863.794,   22.10
 37863.835,   22.10
 37863.880,   22.09
 37863.919,   22.08
 37863.962,   22.02
 37864.005,   22.00
 37864.046,   21.98
 37864.085,   21.97
 37864.130,   21.95
 37864.170,   21.94
 37864.210,   21.93
 37864.254,   21.92
 37864.294,   21.91
 37864.336,   21.92
 37864.380,   21.93
 37864.417,   21.94
 37864.460,   21.96
 37864.504,   21.96
 37864.544,   21.98
 37864.585,   21.98
 37864.625,   21.99
 37864.670,   22.00
 37864.710,   22.04
 37864.753,   22.05
 37864.795,   22.05
 37864.836,   22.05
 37864.879,   22.05
 37864.917,   22.06
 37864.963,   22.06
 37865.005,   22.07
 37865.046,   22.07
 37865.085,   22.08
 37865.129,   22.07
 37865.169,   22.06
 37865.210,   22.06
 37865.255,   22.05
 37865.296,   22.03
 37865.337,   22.02
 37865.380,   22.02
 37865.420,   22.02
 37865.460,   22.03
 37865.502,   22.03
 37865.543,   21.98
 37865.584,   21.97
 37865.628,   21.98
 37865.668,   22.09
 37865.710,   22.12
 37865.753,   22.12
 37865.793,   22.15
 37865.837,   22.20
 37865.879,   22.24
 37865.918,   22.28
 37865.962,   22.33
 37866.004,   22.33
 37866.046,   22.30
 37866.085,   22.27
 37866.126,   22.22
 37866.170,   22.19
 37866.210,   22.16
 37866.254,   22.10
 37866.296,   22.06
 37866.337,   22.02
 37866.379,   22.00
 37866.419,   21.99
 37866.460,   22.00
 37866.505,   22.02
 37866.545,   22.05
 37866.584,   22.09
 37866.630,   22.12
 37866.669,   22.10
 37866.710,   22.08
 37866.750,   22.08
 37866.794,   22.06
 37866.835,   22.06
 37866.876,   22.06
 37866.920,   22.08
 37866.964,   22.06
 37867.005,   22.03
 37867.045,   22.02
 37867.085,   22.02
 37867.127,   22.03
 37867.170,   22.04
 37867.210,   22.04
 37867.253,   22.02
 37867.295,   22.01
 37867.338,   22.01
 37867.378,   22.03
 37867.417,   22.05
 37867.460,   22.07
 37867.505,   22.09
 37867.545,   22.10
 37867.583,   22.08
 37867.628,   22.10
 37867.669,   22.12
 37867.710,   22.16
 37867.752,   22.19
 37867.793,   22.20
 37867.837,   22.20
 37867.876,   22.20
 37867.920,   22.20
 37867.960,   22.21
 37868.004,   22.21
 37868.044,   22.18
 37868.084,   22.11
 37868.125,   22.08
 37868.170,   22.06
 37868.210,   22.06
 37868.254,   22.04
 37868.294,   22.03
 37868.336,   22.03
 37868.376,   22.04
 37868.420,   22.07
 37868.460,   22.10
 37868.504,   22.13
 37868.545,   22.17
 37868.585,   22.19
 37868.628,   22.21
 37868.669,   22.21
 37868.710,   22.23
 37868.753,   22.24
 37868.795,   22.24
 37868.834,   22.22
 37868.879,   22.16
 37868.917,   22.15
 37868.961,   22.14
 37869.004,   22.10
 37869.044,   22.10
 37869.085,   22.11
 37869.126,   22.11
 37869.170,   22.13
 37869.210,   22.14
 37869.254,   22.16
 37869.292,   22.18
 37869.335,   22.19
 37869.377,   22.19
 37869.418,   22.20
 37869.460,   22.22
 37869.504,   22.24
 37869.546,   22.24
 37869.585,   22.23
 37869.628,   22.22
 37869.667,   22.20
 37869.709,   22.18
 37869.751,   22.17
 37869.794,   22.07
 37869.835,   21.99
 37869.879,   21.97
 37869.918,   22.03
 37869.959,   22.12
 37870.004,   22.19
 37870.044,   22.23
 37870.084,   22.24
 37870.127,   22.26
 37870.170,   22.27
 37870.209,   22.24
 37870.254,   22.20
 37870.294,   22.17
 37870.333,   22.14
 37870.376,   22.12
 37870.418,   22.10
 37870.459,   22.07
 37870.504,   22.07
 37870.543,   22.07
 37870.585,   22.07
 37870.627,   22.08
 37870.670,   22.12
 37870.710,   22.15
 37870.752,   22.17
 37870.793,   22.16
 37870.837,   22.14
 37870.877,   22.10
 37870.919,   22.06
 37870.960,   22.01
 37871.004,   21.94
 37871.044,   21.91
 37871.084,   21.90
 37871.127,   21.88
 37871.167,   21.77
 37871.209,   21.83
 37871.253,   21.84
 37871.293,   21.84
 37871.334,   21.84
 37871.377,   21.85
 37871.420,   21.89
 37871.460,   21.97
 37871.504,   22.04
 37871.546,   22.10
 37871.584,   22.15
 37871.625,   22.17
 37871.669,   22.21
 37871.710,   22.25
 37871.753,   22.29
 37871.796,   22.29
 37871.834,   22.24
 37871.876,   22.21
 37871.920,   22.10
 37871.961,   22.10
 37872.003,   22.06
 37872.042,   21.97
 37872.087,   22.00
 37872.126,   21.99
 37872.169,   21.99
 37872.210,   22.03
 37872.253,   22.02
 37872.292,   21.99
 37872.336,   21.93
 37872.377,   21.94
 37872.417,   21.97
 37872.459,   22.01
 37872.504,   22.03
 37872.542,   22.02
 37872.584,   22.03
 37872.629,   22.06
 37872.669,   22.08
 37872.710,   22.09
 37872.753,   22.07
 37872.796,   22.06
 37872.834,   22.06
 37872.876,   22.09
 37872.917,   22.03
 37872.963,   22.01
 37873.005,   22.02
 37873.043,   22.01
 37873.086,   21.94
 37873.126,   21.85
 37873.169,   21.87
 37873.210,   21.78
 37873.253,   21.80
