,JDAY,SPL_temp_C,FKC_temp_C,MC_temp_C,SJR_temp_C,SPL_Q_m3s,FKC_Q_m3s,MC_Q_m3s,SJR_Q_m3s,SPL_ELEVCL_m,FKC_ELEVCL_m,MC_ELEVCL_m,SJR_ELEVCL_m
2024-06-17 12:00:00,37789.54,0.0,17.4,11.48,9.19,0.0,122.46,27.88,10.66,171.78,173.74,136.73,116.61
2024-06-17 13:00:00,37789.582,0.0,16.97,11.56,9.23,0.0,122.0,27.84,10.64,171.78,173.74,136.73,116.61
2024-06-17 14:00:00,37789.625,0.0,16.57,11.66,9.28,0.0,121.55,27.81,10.63,171.78,173.74,136.73,116.61
2024-06-17 15:00:00,37789.664,0.0,16.32,11.92,9.34,0.0,121.1,27.78,10.61,171.78,173.74,136.73,116.61
2024-06-17 16:00:00,37789.707,0.0,15.9,11.98,9.38,0.0,120.66,27.74,10.59,171.78,173.74,136.73,116.61
2024-06-17 17:00:00,37789.75,0.0,15.2,11.92,9.39,0.0,120.2,27.71,10.58,171.78,173.74,136.73,116.61
2024-06-17 18:00:00,37789.79,0.0,14.59,11.45,9.39,0.0,119.75,27.67,10.56,171.78,173.74,136.73,116.61
2024-06-17 19:00:00,37789.832,0.0,14.33,11.5,9.41,0.0,119.3,27.64,10.55,171.78,173.74,136.73,116.61
2024-06-17 20:00:00,37789.875,0.0,14.54,11.83,9.5,0.0,118.85,27.6,10.53,171.78,173.74,136.73,116.61
2024-06-17 21:00:00,37789.914,0.0,14.91,12.24,9.6,0.0,118.4,27.57,10.51,171.78,173.74,136.73,116.61
2024-06-17 22:00:00,37789.957,0.0,15.16,12.39,9.54,0.0,117.96,27.54,10.5,171.78,173.74,136.73,116.61
2024-06-17 23:00:00,37790.0,0.0,15.24,12.02,9.35,0.0,117.51,27.5,10.48,171.78,173.74,136.73,116.61
2024-06-18 00:00:00,37790.04,0.0,15.27,11.61,9.25,0.0,117.39,27.42,10.48,171.78,173.74,136.73,116.61
2024-06-18 01:00:00,37790.082,0.0,15.32,11.43,9.21,0.0,117.28,27.33,10.48,171.78,173.74,136.73,116.61
2024-06-18 02:00:00,37790.125,0.0,15.38,11.54,9.21,0.0,117.17,27.24,10.48,171.78,173.74,136.73,116.61
2024-06-18 03:00:00,37790.164,0.0,15.37,11.52,9.2,0.0,117.06,27.16,10.48,171.78,173.74,136.73,116.61
2024-06-18 04:00:00,37790.207,0.0,15.36,11.56,9.21,0.0,116.95,27.07,10.48,171.78,173.74,136.73,116.61
2024-06-18 05:00:00,37790.25,0.0,15.4,12.04,9.27,0.0,116.84,26.98,10.48,171.78,173.74,136.73,116.61
2024-06-18 06:00:00,37790.29,0.0,15.48,12.71,9.37,0.0,116.73,26.89,10.48,171.78,173.74,136.73,116.61
2024-06-18 07:00:00,37790.332,0.0,15.53,12.78,9.34,0.0,116.63,26.8,10.48,171.78,173.74,136.73,116.61
2024-06-18 08:00:00,37790.375,0.0,15.55,12.13,9.23,0.0,116.52,26.72,10.48,171.78,173.74,136.73,116.61
2024-06-18 09:00:00,37790.414,0.0,15.61,11.48,9.16,0.0,116.41,26.63,10.48,171.78,173.74,136.73,116.61
2024-06-18 10:00:00,37790.457,0.0,15.78,11.41,9.16,0.0,116.3,26.54,10.48,171.78,173.74,136.73,116.61
2024-06-18 11:00:00,37790.5,0.0,15.93,11.3,9.17,0.0,116.19,26.46,10.48,171.78,173.74,136.73,116.61
2024-06-18 12:00:00,37790.54,0.0,16.09,11.13,9.18,0.0,116.08,26.37,10.48,171.78,173.74,136.73,116.61
2024-06-18 13:00:00,37790.582,0.0,16.32,11.24,9.23,0.0,115.97,26.28,10.48,171.78,173.74,136.73,116.61
2024-06-18 14:00:00,37790.625,0.0,16.54,11.22,9.3,0.0,115.87,26.19,10.48,171.78,173.74,136.73,116.61
2024-06-18 15:00:00,37790.668,0.0,16.7,11.35,9.38,0.0,115.76,26.11,10.48,171.78,173.74,136.73,116.61
2024-06-18 16:00:00,37790.71,0.0,16.86,11.43,9.49,0.0,115.65,26.02,10.48,171.78,173.74,136.73,116.61
2024-06-18 17:00:00,37790.75,0.0,16.99,11.62,9.62,0.0,115.54,25.93,10.48,171.78,173.74,136.73,116.61
2024-06-18 18:00:00,37790.793,0.0,17.04,11.79,9.71,0.0,115.43,25.84,10.48,171.78,173.74,136.73,116.61
2024-06-18 19:00:00,37790.832,0.0,17.09,11.9,9.76,0.0,115.33,25.76,10.48,171.78,173.74,136.73,116.61
2024-06-18 20:00:00,37790.875,0.0,17.14,11.93,9.72,0.0,115.21,25.67,10.48,171.78,173.74,136.73,116.61
2024-06-18 21:00:00,37790.918,0.0,17.17,11.99,9.62,0.0,115.1,25.58,10.48,171.78,173.74,136.73,116.61
2024-06-18 22:00:00,37790.96,0.0,17.18,11.92,9.52,0.0,114.99,25.49,10.48,171.78,173.74,136.73,116.61
2024-06-18 23:00:00,37791.0,0.0,17.21,11.91,9.46,0.0,114.89,25.41,10.48,171.78,173.74,136.73,116.61
2024-06-19 00:00:00,37791.04,0.0,17.23,11.86,9.4,0.0,114.83,25.38,10.48,171.78,173.74,136.73,116.61
2024-06-19 01:00:00,37791.082,0.0,17.2,11.76,9.35,0.0,114.77,25.36,10.48,171.78,173.74,136.73,116.61
2024-06-19 02:00:00,37791.125,0.0,17.17,11.75,9.33,0.0,114.72,25.35,10.48,171.78,173.74,136.73,116.61
2024-06-19 03:00:00,37791.164,0.0,17.16,11.65,9.31,0.0,114.66,25.33,10.48,171.78,173.74,136.73,116.61
2024-06-19 04:00:00,37791.21,0.0,17.08,11.69,9.29,0.0,114.61,25.31,10.48,171.78,173.74,136.73,116.61
2024-06-19 05:00:00,37791.25,0.0,17.0,11.59,9.28,0.0,114.55,25.29,10.48,171.78,173.74,136.73,116.61
2024-06-19 06:00:00,37791.293,0.0,16.93,11.6,9.27,0.0,114.49,25.27,10.48,171.78,173.74,136.73,116.61
2024-06-19 07:00:00,37791.332,0.0,16.83,11.53,9.26,0.0,114.44,25.25,10.48,171.78,173.74,136.73,116.61
2024-06-19 08:00:00,37791.375,0.0,16.78,11.48,9.24,0.0,114.39,25.23,10.48,171.78,173.74,136.73,116.61
2024-06-19 09:00:00,37791.414,0.0,16.77,11.45,9.24,0.0,114.33,25.21,10.48,171.78,173.74,136.73,116.61
2024-06-19 10:00:00,37791.46,0.0,16.81,11.42,9.24,0.0,114.27,25.19,10.48,171.78,173.74,136.73,116.61
2024-06-19 11:00:00,37791.5,0.0,16.84,11.44,9.25,0.0,114.22,25.18,10.48,171.78,173.74,136.73,116.61
2024-06-19 12:00:00,37791.543,0.0,16.87,11.43,9.27,0.0,114.16,25.16,10.48,171.78,173.74,136.73,116.61
2024-06-19 13:00:00,37791.582,0.0,16.83,11.44,9.29,0.0,114.11,25.14,10.48,171.78,173.74,136.73,116.61
2024-06-19 14:00:00,37791.625,0.0,16.88,11.52,9.32,0.0,114.05,25.12,10.48,171.78,173.74,136.73,116.61
2024-06-19 15:00:00,37791.664,0.0,16.92,11.56,9.35,0.0,114.0,25.1,10.48,171.78,173.74,136.73,116.61
2024-06-19 16:00:00,37791.707,0.0,16.87,11.52,9.36,0.0,113.94,25.08,10.48,171.78,173.74,136.73,116.61
2024-06-19 17:00:00,37791.75,0.0,16.82,11.52,9.37,0.0,113.89,25.06,10.48,171.78,173.74,136.73,116.61
2024-06-19 18:00:00,37791.793,0.0,16.74,11.58,9.4,0.0,113.83,25.04,10.48,171.78,173.74,136.73,116.61
2024-06-19 19:00:00,37791.832,0.0,16.7,11.6,9.42,0.0,113.78,25.03,10.48,171.78,173.74,136.73,116.61
2024-06-19 20:00:00,37791.875,0.0,16.69,11.6,9.45,0.0,113.72,25.01,10.48,171.78,173.74,136.73,116.61
2024-06-19 21:00:00,37791.914,0.0,16.66,11.62,9.46,0.0,113.66,24.99,10.48,171.78,173.74,136.73,116.61
2024-06-19 22:00:00,37791.957,0.0,16.73,11.68,9.48,0.0,113.61,24.97,10.48,171.78,173.74,136.73,116.61
2024-06-19 23:00:00,37792.0,0.0,16.77,11.67,9.48,0.0,113.56,24.95,10.48,171.78,173.74,136.73,116.61
2024-06-20 00:00:00,37792.043,0.0,16.78,11.59,9.47,0.0,113.05,24.96,10.49,171.78,173.74,136.73,116.61
2024-06-20 01:00:00,37792.082,0.0,16.81,11.57,9.47,0.0,112.54,24.98,10.51,171.78,173.74,136.73,116.61
2024-06-20 02:00:00,37792.125,0.0,16.88,11.63,9.49,0.0,112.01,25.0,10.53,171.78,173.74,136.73,116.61
2024-06-20 03:00:00,37792.164,0.0,16.93,11.64,9.48,0.0,111.5,25.01,10.54,171.78,173.74,136.73,116.61
2024-06-20 04:00:00,37792.207,0.0,17.0,11.59,9.46,0.0,110.97,25.03,10.56,171.78,173.74,136.73,116.61
2024-06-20 05:00:00,37792.25,0.0,17.05,11.59,9.44,0.0,110.44,25.04,10.57,171.78,173.74,136.73,116.61
2024-06-20 06:00:00,37792.293,0.0,17.1,11.59,9.4,0.0,109.9,25.06,10.59,171.78,173.74,136.73,116.61
2024-06-20 07:00:00,37792.332,0.0,17.11,11.56,9.37,0.0,109.4,25.07,10.6,171.78,173.74,136.73,116.61
2024-06-20 08:00:00,37792.375,0.0,17.15,11.56,9.35,0.0,108.86,25.09,10.62,171.78,173.74,136.73,116.61
2024-06-20 09:00:00,37792.418,0.0,17.29,11.59,9.34,0.0,108.33,25.1,10.63,171.78,173.74,136.73,116.61
2024-06-20 10:00:00,37792.457,0.0,17.4,11.63,9.33,0.0,107.83,25.12,10.65,171.78,173.74,136.73,116.61
2024-06-20 11:00:00,37792.5,0.0,17.64,11.67,9.34,0.0,107.3,25.13,10.66,171.78,173.74,136.73,116.61
2024-06-20 12:00:00,37792.543,0.0,17.78,11.7,9.35,0.0,106.77,25.15,10.68,171.78,173.74,136.73,116.61
2024-06-20 13:00:00,37792.582,0.0,17.98,11.73,9.36,0.0,106.26,25.16,10.69,171.78,173.74,136.73,116.61
2024-06-20 14:00:00,37792.625,0.0,18.18,11.76,9.37,0.0,105.73,25.18,10.71,171.78,173.74,136.73,116.61
2024-06-20 15:00:00,37792.668,0.0,18.09,11.74,9.37,0.0,105.19,25.2,10.73,171.78,173.74,136.73,116.61
2024-06-20 16:00:00,37792.707,0.0,18.03,11.71,9.37,0.0,104.69,25.21,10.74,171.78,173.74,136.73,116.61
2024-06-20 17:00:00,37792.75,0.0,17.7,11.64,9.35,0.0,104.17,25.23,10.76,171.78,173.74,136.73,116.61
2024-06-20 18:00:00,37792.793,0.0,17.58,11.64,9.34,0.0,103.63,25.24,10.77,171.78,173.74,136.73,116.61
2024-06-20 19:00:00,37792.832,0.0,17.5,11.63,9.33,0.0,103.12,25.26,10.79,171.78,173.74,136.73,116.61
2024-06-20 20:00:00,37792.875,0.0,17.42,11.62,9.31,0.0,102.59,25.27,10.8,171.78,173.74,136.73,116.61
2024-06-20 21:00:00,37792.918,0.0,17.35,11.69,9.31,0.0,102.06,25.29,10.82,171.78,173.74,136.73,116.61
2024-06-20 22:00:00,37792.96,0.0,17.39,11.68,9.31,0.0,101.53,25.3,10.83,171.78,173.74,136.73,116.61
2024-06-20 23:00:00,37793.0,0.0,17.4,11.7,9.29,0.0,101.02,25.32,10.85,171.78,173.74,136.73,116.61
2024-06-21 00:00:00,37793.043,0.0,17.43,11.7,9.28,0.0,100.16,25.32,10.86,171.78,173.74,136.73,116.61
2024-06-21 01:00:00,37793.082,0.0,17.48,11.72,9.27,0.0,99.34,25.32,10.87,171.78,173.74,136.73,116.61
2024-06-21 02:00:00,37793.125,0.0,17.53,11.7,9.25,0.0,98.46,25.31,10.87,171.78,173.74,136.73,116.61
2024-06-21 03:00:00,37793.168,0.0,17.54,11.61,9.23,0.0,97.59,25.31,10.88,171.78,173.74,136.73,116.61
2024-06-21 04:00:00,37793.207,0.0,17.61,11.49,9.22,0.0,96.77,25.31,10.89,171.78,173.74,136.73,116.61
2024-06-21 05:00:00,37793.25,0.0,17.62,11.45,9.22,0.0,95.91,25.31,10.9,171.78,173.74,136.73,116.61
2024-06-21 06:00:00,37793.293,0.0,17.67,11.49,9.24,0.0,95.03,25.3,10.91,171.78,173.74,136.73,116.61
2024-06-21 07:00:00,37793.332,0.0,17.69,11.61,9.26,0.0,94.19,25.3,10.91,171.78,173.74,136.73,116.61
2024-06-21 08:00:00,37793.375,0.0,17.72,11.6,9.28,0.0,93.36,25.3,10.92,171.78,173.74,136.73,116.61
2024-06-21 09:00:00,37793.414,0.0,17.78,11.56,9.3,0.0,92.49,25.3,10.93,171.78,173.74,136.73,116.61
2024-06-21 10:00:00,37793.457,0.0,17.86,11.57,9.32,0.0,91.63,25.29,10.94,171.78,173.74,136.73,116.61
2024-06-21 11:00:00,37793.5,0.0,18.06,11.59,9.34,0.0,90.77,25.29,10.94,171.78,173.74,136.73,116.61
2024-06-21 12:00:00,37793.54,0.0,18.24,11.57,9.35,0.0,89.91,25.29,10.95,171.78,173.74,136.73,116.61
2024-06-21 13:00:00,37793.582,0.0,18.28,11.58,9.37,0.0,89.07,25.29,10.96,171.78,173.74,136.73,116.61
2024-06-21 14:00:00,37793.625,0.0,18.28,11.65,9.41,0.0,88.21,25.28,10.97,171.78,173.74,136.73,116.61
2024-06-21 15:00:00,37793.664,0.0,18.25,11.71,9.43,0.0,87.35,25.28,10.98,171.78,173.74,136.73,116.61
2024-06-21 16:00:00,37793.707,0.0,18.12,11.7,9.44,0.0,86.49,25.28,10.98,171.78,173.74,136.73,116.61
2024-06-21 17:00:00,37793.75,0.0,17.98,11.71,9.43,0.0,85.63,25.28,10.99,171.78,173.74,136.73,116.61
2024-06-21 18:00:00,37793.79,0.0,17.85,11.75,9.43,0.0,84.78,25.27,11.0,171.78,173.74,136.73,116.61
2024-06-21 19:00:00,37793.832,0.0,17.68,11.76,9.43,0.0,83.92,25.27,11.01,171.78,173.74,136.73,116.61
2024-06-21 20:00:00,37793.875,0.0,17.58,11.76,9.42,0.0,83.06,25.27,11.02,171.78,173.74,136.73,116.61
2024-06-21 21:00:00,37793.918,0.0,17.56,11.78,9.42,0.0,82.2,25.27,11.02,171.78,173.74,136.73,116.61
2024-06-21 22:00:00,37793.957,0.0,17.6,11.82,9.42,0.0,81.35,25.26,11.03,171.78,173.74,136.73,116.61
2024-06-21 23:00:00,37794.0,0.0,17.64,11.85,9.4,0.0,80.49,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 00:00:00,37794.043,0.0,17.4,11.75,9.36,0.0,80.65,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 01:00:00,37794.082,0.0,17.25,11.68,9.32,0.0,80.85,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 02:00:00,37794.125,0.0,17.07,11.58,9.28,0.0,81.06,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 03:00:00,37794.164,0.0,16.86,11.49,9.26,0.0,81.27,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 04:00:00,37794.207,0.0,16.81,11.52,9.25,0.0,81.47,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 05:00:00,37794.25,0.0,16.78,11.55,9.25,0.0,81.68,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 06:00:00,37794.293,0.0,16.61,11.51,9.26,0.0,81.89,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 07:00:00,37794.336,0.0,16.54,11.56,9.28,0.0,82.1,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 08:00:00,37794.375,0.0,16.55,11.69,9.31,0.0,82.31,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 09:00:00,37794.414,0.0,16.62,11.69,9.33,0.0,82.51,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 10:00:00,37794.457,0.0,16.75,11.76,9.34,0.0,82.72,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 11:00:00,37794.5,0.0,16.94,11.77,9.35,0.0,82.93,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 12:00:00,37794.54,0.0,17.16,11.8,9.36,0.0,83.13,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 13:00:00,37794.582,0.0,17.47,11.75,9.36,0.0,83.34,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 14:00:00,37794.625,0.0,17.8,11.67,9.37,0.0,83.55,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 15:00:00,37794.668,0.0,18.11,11.72,9.4,0.0,83.76,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 16:00:00,37794.71,0.0,18.49,11.74,9.43,0.0,83.97,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 17:00:00,37794.75,0.0,18.58,11.59,9.43,0.0,84.18,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 18:00:00,37794.79,0.0,18.66,11.57,9.43,0.0,84.38,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 19:00:00,37794.832,0.0,18.91,11.55,9.43,0.0,84.59,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 20:00:00,37794.875,0.0,19.04,11.54,9.43,0.0,84.79,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 21:00:00,37794.914,0.0,19.12,11.52,9.42,0.0,85.0,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 22:00:00,37794.957,0.0,19.09,11.55,9.42,0.0,85.21,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-22 23:00:00,37795.0,0.0,19.13,11.63,9.43,0.0,85.42,25.26,11.04,171.78,173.74,136.73,116.61
2024-06-23 00:00:00,37795.043,0.0,19.04,11.68,9.43,0.0,85.82,25.25,11.04,171.78,173.74,136.73,116.61
2024-06-23 01:00:00,37795.082,0.0,18.72,11.71,9.43,0.0,86.22,25.23,11.04,171.78,173.74,136.73,116.61
2024-06-23 02:00:00,37795.125,0.0,18.48,11.8,9.43,0.0,86.61,25.21,11.04,171.78,173.74,136.73,116.61
2024-06-23 03:00:00,37795.164,0.0,18.21,11.9,9.44,0.0,87.01,25.2,11.04,171.78,173.74,136.73,116.61
2024-06-23 04:00:00,37795.207,0.0,18.1,11.96,9.43,0.0,87.41,25.18,11.04,171.78,173.74,136.73,116.61
2024-06-23 05:00:00,37795.25,0.0,18.0,11.98,9.42,0.0,87.82,25.17,11.04,171.78,173.74,136.73,116.61
2024-06-23 06:00:00,37795.293,0.0,17.77,12.01,9.42,0.0,88.22,25.15,11.04,171.78,173.74,136.73,116.61
2024-06-23 07:00:00,37795.332,0.0,17.71,12.02,9.43,0.0,88.61,25.14,11.04,171.78,173.74,136.73,116.61
2024-06-23 08:00:00,37795.375,0.0,17.7,12.07,9.42,0.0,89.02,25.12,11.04,171.78,173.74,136.73,116.61
2024-06-23 09:00:00,37795.414,0.0,17.77,12.04,9.39,0.0,89.42,25.11,11.04,171.78,173.74,136.73,116.61
2024-06-23 10:00:00,37795.457,0.0,17.79,11.97,9.35,0.0,89.83,25.09,11.04,171.78,173.74,136.73,116.61
2024-06-23 11:00:00,37795.5,0.0,17.81,11.87,9.32,0.0,90.23,25.08,11.04,171.78,173.74,136.73,116.61
2024-06-23 12:00:00,37795.543,0.0,17.95,11.7,9.28,0.0,90.63,25.06,11.04,171.78,173.74,136.73,116.61
2024-06-23 13:00:00,37795.582,0.0,18.05,11.51,9.25,0.0,91.02,25.05,11.04,171.78,173.74,136.73,116.61
2024-06-23 14:00:00,37795.625,0.0,18.34,11.45,9.24,0.0,91.43,25.03,11.04,171.78,173.74,136.73,116.61
2024-06-23 15:00:00,37795.668,0.0,18.24,11.49,9.25,0.0,91.83,25.01,11.04,171.78,173.74,136.73,116.61
2024-06-23 16:00:00,37795.71,0.0,18.2,11.55,9.27,0.0,92.24,25.0,11.04,171.78,173.74,136.73,116.61
2024-06-23 17:00:00,37795.75,0.0,18.07,11.48,9.27,0.0,92.62,24.98,11.04,171.78,173.74,136.73,116.61
2024-06-23 18:00:00,37795.793,0.0,18.04,11.42,9.28,0.0,93.04,24.97,11.04,171.78,173.74,136.73,116.61
2024-06-23 19:00:00,37795.832,0.0,18.1,11.49,9.31,0.0,93.44,24.95,11.04,171.78,173.74,136.73,116.61
2024-06-23 20:00:00,37795.875,0.0,18.08,11.6,9.35,0.0,93.84,24.94,11.04,171.78,173.74,136.73,116.61
2024-06-23 21:00:00,37795.914,0.0,18.02,11.63,9.38,0.0,94.23,24.92,11.04,171.78,173.74,136.73,116.61
2024-06-23 22:00:00,37795.957,0.0,17.93,11.63,9.41,0.0,94.63,24.91,11.04,171.78,173.74,136.73,116.61
2024-06-23 23:00:00,37796.0,0.0,17.92,11.68,9.46,0.0,95.04,24.89,11.04,171.78,173.74,136.73,116.61
2024-06-24 00:00:00,37796.043,0.0,18.02,11.73,9.51,0.0,95.05,24.87,11.04,171.78,173.74,136.73,116.61
2024-06-24 01:00:00,37796.086,0.0,18.15,11.75,9.53,0.0,95.05,24.86,11.04,171.78,173.74,136.73,116.61
2024-06-24 02:00:00,37796.125,0.0,18.25,11.72,9.54,0.0,95.04,24.84,11.04,171.78,173.74,136.73,116.61
2024-06-24 03:00:00,37796.164,0.0,18.23,11.75,9.53,0.0,95.04,24.82,11.04,171.78,173.74,136.73,116.61
2024-06-24 04:00:00,37796.207,0.0,18.16,11.68,9.52,0.0,95.03,24.8,11.04,171.78,173.74,136.73,116.61
2024-06-24 05:00:00,37796.25,0.0,18.16,11.69,9.51,0.0,95.03,24.79,11.04,171.78,173.74,136.73,116.61
2024-06-24 06:00:00,37796.293,0.0,18.19,11.67,9.48,0.0,95.02,24.77,11.04,171.78,173.74,136.73,116.61
2024-06-24 07:00:00,37796.332,0.0,18.27,11.66,9.44,0.0,95.01,24.75,11.04,171.78,173.74,136.73,116.61
2024-06-24 08:00:00,37796.375,0.0,18.39,11.7,9.41,0.0,95.01,24.73,11.04,171.78,173.74,136.73,116.61
2024-06-24 09:00:00,37796.414,0.0,18.49,11.73,9.39,0.0,95.0,24.72,11.04,171.78,173.74,136.73,116.61
2024-06-24 10:00:00,37796.457,0.0,18.5,11.73,9.36,0.0,95.0,24.7,11.04,171.78,173.74,136.73,116.61
2024-06-24 11:00:00,37796.5,0.0,18.41,11.76,9.35,0.0,94.99,24.68,11.04,171.78,173.74,136.73,116.61
2024-06-24 12:00:00,37796.543,0.0,18.55,11.81,9.35,0.0,94.98,24.66,11.04,171.78,173.74,136.73,116.61
2024-06-24 13:00:00,37796.582,0.0,18.6,11.91,9.35,0.0,94.98,24.65,11.04,171.78,173.74,136.73,116.61
2024-06-24 14:00:00,37796.625,0.0,18.38,11.91,9.33,0.0,94.97,24.63,11.04,171.78,173.74,136.73,116.61
2024-06-24 15:00:00,37796.664,0.0,18.48,11.98,9.33,0.0,94.97,24.61,11.04,171.78,173.74,136.73,116.61
2024-06-24 16:00:00,37796.707,0.0,18.49,12.04,9.33,0.0,94.96,24.59,11.04,171.78,173.74,136.73,116.61
2024-06-24 17:00:00,37796.75,0.0,18.5,12.01,9.31,0.0,94.96,24.58,11.04,171.78,173.74,136.73,116.61
2024-06-24 18:00:00,37796.793,0.0,18.61,12.02,9.31,0.0,94.95,24.56,11.04,171.78,173.74,136.73,116.61
2024-06-24 19:00:00,37796.832,0.0,18.81,12.11,9.32,0.0,94.94,24.54,11.04,171.78,173.74,136.73,116.61
2024-06-24 20:00:00,37796.875,0.0,18.99,12.09,9.31,0.0,94.94,24.52,11.04,171.78,173.74,136.73,116.61
2024-06-24 21:00:00,37796.918,0.0,19.04,11.87,9.29,0.0,94.93,24.51,11.04,171.78,173.74,136.73,116.61
2024-06-24 22:00:00,37796.957,0.0,19.04,11.68,9.28,0.0,94.93,24.49,11.04,171.78,173.74,136.73,116.61
2024-06-24 23:00:00,37797.0,0.0,19.05,11.65,9.29,0.0,94.92,24.47,11.04,171.78,173.74,136.73,116.61
2024-06-25 00:00:00,37797.043,0.0,19.03,11.67,9.32,0.0,94.93,24.49,11.04,171.78,173.74,136.73,116.61
2024-06-25 01:00:00,37797.082,0.0,19.01,11.64,9.34,0.0,94.93,24.5,11.04,171.78,173.74,136.73,116.61
2024-06-25 02:00:00,37797.125,0.0,19.02,11.63,9.36,0.0,94.94,24.52,11.04,171.78,173.74,136.73,116.61
2024-06-25 03:00:00,37797.164,0.0,18.97,11.68,9.39,0.0,94.95,24.53,11.04,171.78,173.74,136.73,116.61
2024-06-25 04:00:00,37797.21,0.0,19.02,11.73,9.43,0.0,94.96,24.55,11.04,171.78,173.74,136.73,116.61
2024-06-25 05:00:00,37797.25,0.0,19.0,11.73,9.45,0.0,94.96,24.57,11.04,171.78,173.74,136.73,116.61
2024-06-25 06:00:00,37797.293,0.0,18.98,11.76,9.48,0.0,94.97,24.58,11.04,171.78,173.74,136.73,116.61
2024-06-25 07:00:00,37797.332,0.0,19.02,11.82,9.51,0.0,94.98,24.6,11.04,171.78,173.74,136.73,116.61
2024-06-25 08:00:00,37797.375,0.0,19.07,11.83,9.52,0.0,94.98,24.62,11.04,171.78,173.74,136.73,116.61
2024-06-25 09:00:00,37797.418,0.0,19.2,11.78,9.52,0.0,94.99,24.63,11.04,171.78,173.74,136.73,116.61
2024-06-25 10:00:00,37797.457,0.0,19.17,11.73,9.51,0.0,95.0,24.65,11.04,171.78,173.74,136.73,116.61
2024-06-25 11:00:00,37797.5,0.0,19.13,11.7,9.5,0.0,95.0,24.66,11.04,171.78,173.74,136.73,116.61
2024-06-25 12:00:00,37797.54,0.0,19.14,11.69,9.49,0.0,95.01,24.68,11.04,171.78,173.74,136.73,116.61
2024-06-25 13:00:00,37797.582,0.0,19.07,11.66,9.46,0.0,95.02,24.7,11.04,171.78,173.74,136.73,116.61
2024-06-25 14:00:00,37797.625,0.0,19.26,11.69,9.45,0.0,95.03,24.71,11.04,171.78,173.74,136.73,116.61
2024-06-25 15:00:00,37797.664,0.0,19.3,11.68,9.42,0.0,95.03,24.73,11.04,171.78,173.74,136.73,116.61
2024-06-25 16:00:00,37797.71,0.0,19.22,11.6,9.38,0.0,95.04,24.75,11.04,171.78,173.74,136.73,116.61
2024-06-25 17:00:00,37797.75,0.0,18.95,11.56,9.36,0.0,95.05,24.76,11.04,171.78,173.74,136.73,116.61
2024-06-25 18:00:00,37797.793,0.0,18.75,11.55,9.34,0.0,95.05,24.78,11.04,171.78,173.74,136.73,116.61
2024-06-25 19:00:00,37797.836,0.0,18.34,11.5,9.32,0.0,95.06,24.79,11.04,171.78,173.74,136.73,116.61
2024-06-25 20:00:00,37797.875,0.0,18.04,11.54,9.32,0.0,95.07,24.81,11.04,171.78,173.74,136.73,116.61
2024-06-25 21:00:00,37797.914,0.0,17.95,11.6,9.32,0.0,95.08,24.83,11.04,171.78,173.74,136.73,116.61
2024-06-25 22:00:00,37797.957,0.0,17.91,11.65,9.32,0.0,95.08,24.84,11.04,171.78,173.74,136.73,116.61
2024-06-25 23:00:00,37798.0,0.0,17.87,11.74,9.34,0.0,95.09,24.86,11.04,171.78,173.74,136.73,116.61
2024-06-26 00:00:00,37798.043,0.0,17.93,11.84,9.36,0.0,95.05,24.85,11.05,171.78,173.74,136.73,116.61
2024-06-26 01:00:00,37798.082,0.0,18.03,11.92,9.38,0.0,95.01,24.83,11.06,171.78,173.74,136.73,116.61
2024-06-26 02:00:00,37798.125,0.0,18.2,11.99,9.39,0.0,94.97,24.82,11.06,171.78,173.74,136.73,116.61
2024-06-26 03:00:00,37798.168,0.0,18.38,11.99,9.39,0.0,94.93,24.8,11.07,171.78,173.74,136.73,116.61
2024-06-26 04:00:00,37798.21,0.0,18.55,11.9,9.37,0.0,94.89,24.79,11.08,171.78,173.74,136.73,116.61
2024-06-26 05:00:00,37798.25,0.0,18.74,11.77,9.35,0.0,94.85,24.78,11.09,171.78,173.74,136.73,116.61
