$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:117.     

JDAY,T(C)
 37812.293,    9.24
 37812.334,    9.24
 37812.376,    9.23
 37812.419,    9.22
 37812.459,    9.22
 37812.503,    9.21
 37812.543,    9.21
 37812.586,    9.21
 37812.628,    9.22
 37812.669,    9.22
 37812.710,    9.22
 37812.753,    9.22
 37812.792,    9.23
 37812.836,    9.23
 37812.876,    9.24
 37812.920,    9.24
 37812.961,    9.23
 37813.003,    9.23
 37813.043,    9.22
 37813.086,    9.23
 37813.126,    9.23
 37813.169,    9.23
 37813.210,    9.22
 37813.253,    9.22
 37813.292,    9.22
 37813.335,    9.21
 37813.376,    9.21
 37813.417,    9.22
 37813.460,    9.21
 37813.503,    9.22
 37813.544,    9.22
 37813.585,    9.23
 37813.628,    9.24
 37813.667,    9.24
 37813.710,    9.24
 37813.752,    9.24
 37813.794,    9.23
 37813.834,    9.24
 37813.877,    9.24
 37813.919,    9.24
 37813.961,    9.24
 37814.003,    9.23
 37814.043,    9.22
 37814.086,    9.22
 37814.126,    9.22
 37814.169,    9.22
 37814.210,    9.21
 37814.253,    9.21
 37814.293,    9.21
 37814.335,    9.21
 37814.375,    9.22
 37814.419,    9.22
 37814.459,    9.21
 37814.503,    9.22
 37814.542,    9.22
 37814.585,    9.23
 37814.626,    9.23
 37814.669,    9.24
 37814.709,    9.24
 37814.752,    9.25
 37814.793,    9.25
 37814.834,    9.25
 37814.877,    9.25
 37814.917,    9.25
 37814.960,    9.25
 37815.003,    9.25
 37815.043,    9.25
 37815.086,    9.25
 37815.126,    9.25
 37815.168,    9.25
 37815.210,    9.25
 37815.253,    9.25
 37815.293,    9.26
 37815.335,    9.26
 37815.377,    9.26
 37815.418,    9.26
 37815.460,    9.27
 37815.503,    9.27
 37815.544,    9.27
 37815.585,    9.27
 37815.627,    9.27
 37815.667,    9.27
 37815.709,    9.27
 37815.750,    9.27
 37815.793,    9.26
 37815.834,    9.26
 37815.875,    9.26
 37815.920,    9.25
 37815.959,    9.25
 37816.003,    9.25
 37816.043,    9.25
 37816.084,    9.25
 37816.127,    9.25
 37816.169,    9.26
 37816.210,    9.25
 37816.254,    9.25
 37816.294,    9.25
 37816.335,    9.25
 37816.376,    9.25
 37816.420,    9.25
 37816.460,    9.25
 37816.503,    9.24
 37816.543,    9.24
 37816.584,    9.24
 37816.627,    9.24
 37816.669,    9.24
 37816.709,    9.23
 37816.752,    9.23
 37816.793,    9.23
 37816.836,    9.23
 37816.875,    9.23
 37816.920,    9.24
 37816.960,    9.24
 37817.003,    9.24
 37817.044,    9.23
 37817.084,    9.23
 37817.126,    9.23
 37817.169,    9.22
 37817.210,    9.22
 37817.253,    9.22
 37817.293,    9.22
 37817.334,    9.22
 37817.377,    9.22
 37817.417,    9.23
 37817.459,    9.23
 37817.504,    9.23
 37817.542,    9.24
 37817.584,    9.24
 37817.625,    9.25
 37817.668,    9.25
 37817.710,    9.26
 37817.751,    9.27
 37817.794,    9.27
 37817.835,    9.28
 37817.876,    9.28
 37817.917,    9.28
 37817.960,    9.28
 37818.005,    9.28
 37818.044,    9.28
 37818.087,    9.28
 37818.128,    9.28
 37818.170,    9.27
 37818.210,    9.27
 37818.253,    9.27
 37818.294,    9.27
 37818.337,    9.27
 37818.377,    9.27
 37818.419,    9.27
 37818.460,    9.27
 37818.504,    9.28
 37818.542,    9.28
 37818.584,    9.29
 37818.626,    9.29
 37818.667,    9.30
 37818.709,    9.30
 37818.752,    9.30
 37818.792,    9.29
 37818.836,    9.30
 37818.878,    9.30
 37818.919,    9.29
 37818.959,    9.29
 37819.003,    9.29
 37819.044,    9.29
 37819.084,    9.28
 37819.127,    9.27
 37819.169,    9.26
 37819.210,    9.26
 37819.253,    9.26
 37819.294,    9.26
 37819.335,    9.26
 37819.376,    9.26
 37819.418,    9.26
 37819.460,    9.27
 37819.503,    9.27
 37819.544,    9.27
 37819.585,    9.27
 37819.625,    9.27
 37819.667,    9.27
 37819.709,    9.26
 37819.751,    9.26
 37819.794,    9.26
 37819.835,    9.25
