JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37864.542,   387.096,   156.318,    27.138,     0.000,     0.000,   905.592,     0.250,    63.818,  1337.130,     1.000,    20.310,   733.254,   854.332,   438.511,   447.871,   140.564,   -28.847,     0.000,
 37864.588,   474.205,   156.317,    27.404,     0.000,     0.000,   857.044,     0.250,    63.817,  1337.130,     1.000,    20.330,   700.158,   808.533,   451.971,   449.449,   143.238,   -32.340,     0.000,
 37864.626,   489.981,   156.316,    27.592,     0.000,     0.000,   760.303,     0.250,    63.816,  1337.130,     1.000,    20.350,   623.631,   717.267,   463.010,   450.591,   138.747,   -32.693,     0.000,
 37864.667,   458.481,   156.315,    27.737,     0.000,     0.000,   612.640,     0.250,    63.815,  1337.130,     1.000,    20.378,   479.198,   577.962,   465.661,   451.553,   147.951,   -35.079,     0.000,
 37864.710,   370.138,   156.314,    27.759,     0.000,     0.000,   407.401,     0.250,    63.814,  1337.130,     1.000,    20.389,   270.900,   384.340,   461.353,   451.757,   156.974,   -33.937,     0.000,
 37864.751,   366.477,   156.313,    27.707,     0.000,     0.000,   216.387,     0.250,    63.813,  1337.130,     1.000,    20.396,   111.031,   204.139,   468.416,   451.470,   144.147,   -34.092,     0.000,
 37864.793,   444.342,   156.312,    27.594,     0.000,     0.000,    51.331,     0.250,    63.812,  1337.130,     1.000,    20.389,   -61.753,    48.425,   457.169,   450.861,   147.882,   -31.396,     0.000,
 37864.836,   489.953,   156.311,    27.406,     0.000,     0.000,     0.000,     0.250,    63.811,  1337.130,     1.000,    20.375,  -141.947,     0.000,   425.777,   449.760,   135.680,   -17.716,     0.000,
 37864.877,   450.467,   156.310,    27.237,     0.000,     0.000,     0.000,     0.250,    63.810,  1337.130,     1.000,    20.372,  -155.407,     0.000,   411.546,   448.733,   130.229,   -12.010,     0.000,
 37864.918,   387.367,   156.309,    27.146,     0.000,     0.000,     0.000,     0.250,    63.809,  1337.130,     1.000,    20.368,  -170.013,     0.000,   398.817,   448.126,   127.395,    -6.690,     0.000,
 37864.962,   390.662,   156.308,    27.055,     0.000,     0.000,     0.000,     0.250,    63.808,  1337.130,     1.000,    20.371,  -176.331,     0.000,   390.250,   447.580,   122.241,    -3.240,     0.000,
 37865.005,   455.015,   156.307,    26.969,     0.000,     0.000,     0.000,     0.250,    63.807,  1337.130,     1.000,    20.372,  -180.819,     0.000,   384.097,   447.073,   118.638,    -0.795,     0.000,
 37865.045,   428.065,   156.306,    26.884,     0.000,     0.000,     0.000,     0.250,    63.806,  1337.130,     1.000,    20.367,  -200.232,     0.000,   375.850,   446.571,   126.710,     2.800,     0.000,
 37865.086,   440.799,   156.305,    26.786,     0.000,     0.000,     0.000,     0.250,    63.805,  1337.130,     1.000,    20.347,  -210.159,     0.000,   367.754,   446.009,   125.083,     6.821,     0.000,
 37865.127,   373.920,   156.304,    26.726,     0.000,     0.000,     0.000,     0.250,    63.804,  1337.130,     1.000,    20.335,  -209.487,     0.000,   364.382,   445.608,   120.303,     7.958,     0.000,
 37865.167,   364.260,   156.303,    26.678,     0.000,     0.000,     0.000,     0.250,    63.803,  1337.130,     1.000,    20.326,  -208.039,     0.000,   360.678,   445.313,   114.145,     9.259,     0.000,
 37865.210,   427.856,   156.301,    26.633,     0.000,     0.000,     0.000,     0.250,    63.801,  1337.130,     1.000,    20.321,  -210.596,     0.000,   356.335,   445.034,   110.713,    11.184,     0.000,
 37865.255,   517.911,   156.300,    26.589,     0.000,     0.000,     0.000,     0.250,    63.800,  1337.130,     1.000,    20.318,  -229.648,     0.000,   348.395,   444.794,   118.311,    14.938,     0.000,
 37865.295,   420.743,   156.299,    26.547,     0.000,     0.000,    37.880,     0.250,    63.799,  1337.130,     1.000,    20.311,  -226.675,    35.736,   329.369,   444.538,   122.966,    24.276,     0.000,
 37865.335,   381.524,   156.298,    26.518,     0.000,     0.000,   185.516,     0.250,    63.798,  1337.130,     1.000,    20.311,   -66.871,   175.015,   338.780,   444.348,   116.777,    19.542,     0.000,
 37865.377,   372.769,   156.296,    26.520,     0.000,     0.000,   378.911,     0.250,    63.796,  1337.130,     1.000,    20.315,   163.742,   357.463,   370.679,   444.339,   115.208,     4.853,     0.000,
 37865.418,   413.002,   156.295,    26.597,     0.000,     0.000,   559.841,     0.250,    63.795,  1337.130,     1.000,    20.319,   365.543,   528.152,   391.981,   444.720,   114.869,    -4.998,     0.000,
 37865.460,   449.168,   156.293,    26.750,     0.000,     0.000,   708.690,     0.250,    63.793,  1337.130,     1.000,    20.325,   473.746,   668.576,   419.078,   445.627,   195.559,   -27.278,     0.000,
 37865.505,   407.254,   156.292,    26.967,     0.000,     0.000,   803.519,     0.250,    63.792,  1337.130,     1.000,    20.329,   646.641,   758.037,   441.119,   446.839,   133.995,   -28.319,     0.000,
 37865.545,   367.897,   156.290,    27.225,     0.000,     0.000,   830.434,     0.250,    63.790,  1337.130,     1.000,    20.354,   685.221,   783.428,   453.266,   448.382,   135.907,   -32.817,     0.000,
 37865.587,   373.734,   156.289,    27.458,     0.000,     0.000,   860.027,     0.250,    63.789,  1337.130,     1.000,    20.373,   683.652,   811.346,   455.962,   449.817,   175.978,   -42.139,     0.000,
 37865.627,   426.586,   156.287,    27.607,     0.000,     0.000,   767.661,     0.250,    63.787,  1337.130,     1.000,    20.394,   601.904,   724.209,   461.872,   450.735,   176.154,   -42.712,     0.000,
 37865.668,   488.085,   156.285,    27.693,     0.000,     0.000,   616.866,     0.250,    63.785,  1337.130,     1.000,    20.408,   478.201,   581.949,   475.740,   451.288,   176.319,   -48.119,     0.000,
 37865.709,   436.460,   156.284,    27.728,     0.000,     0.000,   426.274,     0.250,    63.784,  1337.130,     1.000,    20.417,   317.081,   402.145,   478.792,   451.527,   155.586,   -43.258,     0.000,
 37865.750,   379.899,   156.282,    27.714,     0.000,     0.000,   217.696,     0.250,    63.782,  1337.130,     1.000,    20.432,   117.363,   205.373,   471.708,   451.507,   145.792,   -37.582,     0.000,
 37865.793,   357.014,   156.281,    27.604,     0.000,     0.000,    48.895,     0.250,    63.781,  1337.130,     1.000,    20.434,   -71.439,    46.127,   451.539,   450.908,   148.611,   -30.414,     0.000,
 37865.838,   454.781,   156.279,    27.406,     0.000,     0.000,     0.000,     0.250,    63.779,  1337.130,     1.000,    20.424,  -156.124,     0.000,   417.973,   449.756,   140.107,   -15.766,     0.000,
 37865.877,   425.129,   156.277,    27.266,     0.000,     0.000,     0.000,     0.250,    63.777,  1337.130,     1.000,    20.419,  -186.239,     0.000,   394.846,   448.864,   137.963,    -5.742,     0.000,
 37865.917,   454.387,   156.275,    27.159,     0.000,     0.000,     0.000,     0.250,    63.775,  1337.130,     1.000,    20.410,  -219.711,     0.000,   376.937,   448.229,   145.983,     2.436,     0.000,
 37865.960,   382.640,   156.273,    27.035,     0.000,     0.000,     0.000,     0.250,    63.773,  1337.130,     1.000,    20.399,  -233.988,     0.000,   365.133,   447.486,   143.504,     8.131,     0.000,
 37866.004,   371.480,   156.271,    26.912,     0.000,     0.000,     0.000,     0.250,    63.771,  1337.130,     1.000,    20.393,  -235.476,     0.000,   350.162,   446.747,   125.128,    13.764,     0.000,
 37866.045,   422.137,   156.269,    26.853,     0.000,     0.000,     0.000,     0.250,    63.769,  1337.130,     1.000,    20.383,  -252.430,     0.000,   346.490,   446.366,   135.988,    16.566,     0.000,
 37866.085,   439.809,   156.268,    26.797,     0.000,     0.000,     0.000,     0.250,    63.768,  1337.130,     1.000,    20.374,  -269.832,     0.000,   339.038,   446.032,   142.510,    20.329,     0.000,
 37866.128,   451.346,   156.266,    26.732,     0.000,     0.000,     0.000,     0.250,    63.766,  1337.130,     1.000,    20.365,  -276.100,     0.000,   332.766,   445.652,   140.615,    22.598,     0.000,
 37866.169,   418.413,   156.264,    26.676,     0.000,     0.000,     0.000,     0.250,    63.764,  1337.130,     1.000,    20.358,  -285.456,     0.000,   325.663,   445.309,   139.783,    26.027,     0.000,
 37866.209,   365.560,   156.262,    26.625,     0.000,     0.000,     0.000,     0.250,    63.762,  1337.130,     1.000,    20.350,  -293.560,     0.000,   318.508,   445.005,   137.368,    29.695,     0.000,
 37866.255,   438.148,   156.260,    26.566,     0.000,     0.000,     0.000,     0.250,    63.760,  1337.130,     1.000,    20.344,  -297.433,     0.000,   314.204,   444.658,   135.055,    31.925,     0.000,
 37866.295,   475.405,   156.258,    26.515,     0.000,     0.000,    36.474,     0.250,    63.758,  1337.130,     1.000,    20.342,  -259.537,    34.409,   314.517,   444.355,   132.360,    31.749,     0.000,
 37866.336,   455.837,   156.256,    26.481,     0.000,     0.000,   184.635,     0.250,    63.756,  1337.130,     1.000,    20.333,   -93.044,   174.184,   326.763,   444.134,   125.023,    24.834,     0.000,
 37866.379,   422.418,   156.254,    26.477,     0.000,     0.000,   382.820,     0.250,    63.754,  1337.130,     1.000,    20.337,   104.414,   361.151,   343.005,   444.088,   136.755,    18.899,     0.000,
 37866.420,   376.123,   156.252,    26.515,     0.000,     0.000,   561.815,     0.250,    63.752,  1337.130,     1.000,    20.339,   319.740,   530.014,   370.398,   444.261,   131.347,     5.064,     0.000,
 37866.459,   409.425,   156.251,    26.659,     0.000,     0.000,   698.373,     0.250,    63.751,  1337.130,     1.000,    20.350,   487.224,   658.842,   392.760,   445.046,   123.886,    -4.554,     0.000,
 37866.505,   475.563,   156.249,    26.924,     0.000,     0.000,   793.205,     0.250,    63.749,  1337.130,     1.000,    20.379,   611.014,   748.306,   418.563,   446.556,   123.702,   -14.402,     0.000,
 37866.546,   483.988,   156.247,    27.181,     0.000,     0.000,   818.428,     0.250,    63.747,  1337.130,     1.000,    20.396,   638.148,   772.102,   426.461,   448.076,   129.547,   -17.209,     0.000,
 37866.584,   485.232,   156.245,    27.380,     0.000,     0.000,   829.026,     0.250,    63.745,  1337.130,     1.000,    20.409,   630.063,   782.100,   430.456,   449.325,   156.461,   -23.292,     0.000,
 37866.629,   381.306,   156.243,    27.535,     0.000,     0.000,   744.234,     0.250,    63.743,  1337.130,     1.000,    20.420,   552.591,   702.107,   443.166,   450.329,   174.376,   -32.022,     0.000,
 37866.669,   406.634,   156.241,    27.629,     0.000,     0.000,   598.839,     0.250,    63.741,  1337.130,     1.000,    20.429,   438.057,   564.942,   448.874,   450.906,   155.201,   -30.348,     0.000,
 37866.710,   437.712,   156.239,    27.637,     0.000,     0.000,   411.269,     0.250,    63.739,  1337.130,     1.000,    20.441,   239.440,   387.989,   453.420,   451.058,   190.189,   -39.277,     0.000,
 37866.750,   490.372,   156.237,    27.543,     0.000,     0.000,   218.596,     0.250,    63.737,  1337.130,     1.000,    20.442,    67.528,   206.222,   446.892,   450.536,   166.438,   -31.388,     0.000,
 37866.793,   460.121,   156.236,    27.383,     0.000,     0.000,    47.773,     0.250,    63.736,  1337.130,     1.000,    20.441,  -114.468,    45.069,   430.428,   449.623,   163.218,   -22.876,     0.000,
 37866.834,   405.278,   156.234,    27.188,     0.000,     0.000,     0.000,     0.250,    63.734,  1337.130,     1.000,    20.435,  -193.742,     0.000,   404.284,   448.344,   161.428,   -11.747,     0.000,
 37866.878,   400.249,   156.232,    27.066,     0.000,     0.000,     0.000,     0.250,    63.732,  1337.130,     1.000,    20.432,  -218.381,     0.000,   382.764,   447.674,   155.239,    -1.768,     0.000,
 37866.920,   440.778,   156.230,    26.947,     0.000,     0.000,     0.000,     0.250,    63.730,  1337.130,     1.000,    20.424,  -234.934,     0.000,   368.796,   446.961,   152.428,     4.341,     0.000,
 37866.961,   488.049,   156.228,    26.847,     0.000,     0.000,     0.000,     0.250,    63.728,  1337.130,     1.000,    20.411,  -245.184,     0.000,   358.609,   446.352,   148.571,     8.870,     0.000,
 37867.005,   485.654,   156.227,    26.786,     0.000,     0.000,     0.000,     0.250,    63.727,  1337.130,     1.000,    20.403,  -244.779,     0.000,   347.028,   445.973,   132.504,    13.330,     0.000,
 37867.045,   411.715,   156.225,    26.735,     0.000,     0.000,     0.000,     0.250,    63.725,  1337.130,     1.000,    20.399,  -235.528,     0.000,   350.744,   445.660,   128.970,    11.643,     0.000,
 37867.085,   385.362,   156.224,    26.696,     0.000,     0.000,     0.000,     0.250,    63.724,  1337.130,     1.000,    20.397,  -226.518,     0.000,   350.599,   445.424,   120.494,    11.199,     0.000,
 37867.128,   408.768,   156.222,    26.653,     0.000,     0.000,     0.000,     0.250,    63.722,  1337.130,     1.000,    20.397,  -250.622,     0.000,   340.403,   445.165,   129.669,    16.191,     0.000,
 37867.168,   395.511,   156.221,    26.607,     0.000,     0.000,     0.000,     0.250,    63.721,  1337.130,     1.000,    20.382,  -276.559,     0.000,   341.920,   444.896,   154.864,    18.719,     0.000,
 37867.210,   454.063,   156.220,    26.554,     0.000,     0.000,     0.000,     0.250,    63.720,  1337.130,     1.000,    20.371,  -257.047,     0.000,   339.034,   444.578,   133.955,    17.548,     0.000,
 37867.255,   406.779,   156.219,    26.500,     0.000,     0.000,     0.000,     0.250,    63.719,  1337.130,     1.000,    20.368,  -272.981,     0.000,   323.460,   444.267,   128.705,    23.469,     0.000,
 37867.294,   391.018,   156.218,    26.454,     0.000,     0.000,    37.614,     0.250,    63.718,  1337.130,     1.000,    20.359,  -225.760,    35.485,   334.618,   443.986,   132.780,    19.096,     0.000,
 37867.336,   369.335,   156.218,    26.424,     0.000,     0.000,   200.103,     0.250,    63.718,  1337.130,     1.000,    20.356,   -55.961,   188.776,   340.904,   443.791,   126.167,    15.683,     0.000,
 37867.377,   426.085,   156.218,    26.422,     0.000,     0.000,   401.593,     0.250,    63.718,  1337.130,     1.000,    20.351,   130.959,   378.862,   345.290,   443.760,   135.400,    14.033,     0.000,
 37867.420,   423.216,   156.218,    26.484,     0.000,     0.000,   613.405,     0.250,    63.718,  1337.130,     1.000,    20.358,   381.774,   578.684,   378.945,   444.062,   134.933,    -3.141,     0.000,
 37867.460,   415.140,   156.218,    26.678,     0.000,     0.000,   765.104,     0.250,    63.718,  1337.130,     1.000,    20.375,   568.546,   721.796,   401.859,   445.134,   122.928,   -12.953,     0.000,
 37867.504,   371.494,   156.218,    26.950,     0.000,     0.000,   870.828,     0.250,    63.718,  1337.130,     1.000,    20.392,   656.016,   821.536,   422.287,   446.764,   169.260,   -28.217,     0.000,
 37867.544,   342.995,   156.218,    27.191,     0.000,     0.000,   902.016,     0.250,    63.718,  1337.130,     1.000,    20.409,   709.636,   850.959,   429.591,   448.184,   148.442,   -25.712,     0.000,
 37867.584,   383.006,   156.219,    27.439,     0.000,     0.000,   867.291,     0.250,    63.719,  1337.130,     1.000,    20.432,   694.046,   818.199,   442.843,   449.682,   146.584,   -29.270,     0.000,
 37867.629,   398.129,   156.220,    27.653,     0.000,     0.000,   751.097,     0.250,    63.720,  1337.130,     1.000,    20.455,   596.288,   708.582,   456.806,   451.014,   151.703,   -33.618,     0.000,
 37867.670,   393.875,   156.221,    27.773,     0.000,     0.000,   596.155,     0.250,    63.721,  1337.130,     1.000,    20.476,   460.134,   562.410,   462.808,   451.766,   147.065,   -33.748,     0.000,
 37867.708,   389.944,   156.222,    27.820,     0.000,     0.000,   415.314,     0.250,    63.722,  1337.130,     1.000,    20.487,   297.311,   391.806,   467.582,   452.104,   145.237,   -35.263,     0.000,
 37867.753,   330.412,   156.223,    27.765,     0.000,     0.000,   199.173,     0.250,    63.723,  1337.130,     1.000,    20.491,    88.647,   187.899,   464.383,   451.840,   145.979,   -34.184,     0.000,
 37867.793,   353.057,   156.224,    27.616,     0.000,     0.000,    42.757,     0.250,    63.724,  1337.130,     1.000,    20.486,   -83.793,    40.337,   449.023,   451.002,   151.883,   -29.732,     0.000,
 37867.837,   379.584,   156.226,    27.394,     0.000,     0.000,     0.000,     0.250,    63.726,  1337.130,     1.000,    20.477,  -147.919,     0.000,   420.235,   449.678,   135.181,   -16.706,     0.000,
 37867.876,   372.063,   156.228,    27.234,     0.000,     0.000,     0.000,     0.250,    63.728,  1337.130,     1.000,    20.473,  -160.271,     0.000,   408.153,   448.600,   131.903,   -12.079,     0.000,
 37867.920,   294.209,   156.230,    27.142,     0.000,     0.000,     0.000,     0.250,    63.730,  1337.130,     1.000,    20.464,  -159.760,     0.000,   402.253,   448.092,   123.560,    -9.640,     0.000,
 37867.960,   347.265,   156.232,    27.059,     0.000,     0.000,     0.000,     0.250,    63.732,  1337.130,     1.000,    20.462,  -171.069,     0.000,   386.135,   447.609,   112.816,    -3.220,     0.000,
 37868.004,   351.756,   156.235,    26.954,     0.000,     0.000,     0.000,     0.250,    63.735,  1337.130,     1.000,    20.454,  -220.138,     0.000,   384.403,   446.998,   161.135,    -3.592,     0.000,
 37868.044,   364.158,   156.237,    26.849,     0.000,     0.000,     0.000,     0.250,    63.737,  1337.130,     1.000,    20.443,  -207.773,     0.000,   380.064,   446.364,   142.943,    -1.469,     0.000,
 37868.084,   367.934,   156.239,    26.786,     0.000,     0.000,     0.000,     0.250,    63.739,  1337.130,     1.000,    20.439,  -195.178,     0.000,   371.655,   445.967,   118.599,     2.266,     0.000,
 37868.129,   369.244,   156.242,    26.737,     0.000,     0.000,     0.000,     0.250,    63.742,  1337.130,     1.000,    20.430,  -208.234,     0.000,   371.600,   445.668,   131.822,     2.344,     0.000,
 37868.167,   372.026,   156.244,    26.693,     0.000,     0.000,     0.000,     0.250,    63.744,  1337.130,     1.000,    20.419,  -215.673,     0.000,   361.507,   445.405,   124.748,     7.027,     0.000,
 37868.210,   338.753,   156.246,    26.642,     0.000,     0.000,     0.000,     0.250,    63.746,  1337.130,     1.000,    20.419,  -213.897,     0.000,   366.996,   445.084,   131.516,     4.292,     0.000,
 37868.254,   357.567,   156.248,    26.591,     0.000,     0.000,     0.000,     0.250,    63.748,  1337.130,     1.000,    20.410,  -225.483,     0.000,   359.134,   444.795,   132.127,     7.695,     0.000,
 37868.292,    71.100,   156.250,    26.550,     0.000,     0.000,    39.401,     0.250,    63.750,  1337.130,     1.000,    20.407,  -196.294,    37.171,   359.395,   444.529,   140.537,     7.793,     0.000,
 37868.334,   379.924,   156.252,    26.525,     0.000,     0.000,   186.135,     0.250,    63.752,  1337.130,     1.000,    20.408,   -19.105,   175.599,   368.714,   444.387,   116.454,     2.578,     0.000,
 37868.377,   377.939,   156.254,    26.539,     0.000,     0.000,   395.212,     0.250,    63.754,  1337.130,     1.000,    20.411,   207.353,   372.841,   388.368,   444.441,   115.502,    -6.087,     0.000,
 37868.419,   362.331,   156.256,    26.673,     0.000,     0.000,   595.624,     0.250,    63.756,  1337.130,     1.000,    20.423,   444.150,   561.910,   419.212,   445.131,   111.528,   -19.688,     0.000,
 37868.460,   313.785,   156.257,    26.927,     0.000,     0.000,   754.628,     0.250,    63.757,  1337.130,     1.000,    20.443,   619.717,   711.913,   440.570,   446.605,   112.473,   -26.312,     0.000,
 37868.504,   340.699,   156.259,    27.259,     0.000,     0.000,   857.465,     0.250,    63.759,  1337.130,     1.000,    20.465,   714.913,   808.930,   451.955,   448.588,   127.692,   -30.309,     0.000,
 37868.544,   343.895,   156.260,    27.533,     0.000,     0.000,   888.344,     0.250,    63.760,  1337.130,     1.000,    20.485,   729.594,   838.061,   459.741,   450.253,   154.913,   -36.959,     0.000,
 37868.587,   389.553,   156.262,    27.739,     0.000,     0.000,   863.163,     0.250,    63.762,  1337.130,     1.000,    20.498,   680.105,   814.305,   464.548,   451.510,   190.516,   -43.279,     0.000,
 37868.628,   392.099,   156.263,    27.905,     0.000,     0.000,   761.902,     0.250,    63.763,  1337.130,     1.000,    20.509,   633.419,   718.776,   487.357,   452.495,   165.074,   -44.855,     0.000,
 37868.667,   345.746,   156.265,    28.038,     0.000,     0.000,   612.400,     0.250,    63.765,  1337.130,     1.000,    20.523,   485.105,   577.736,   487.430,   453.372,   171.911,   -45.223,     0.000,
 37868.710,   337.218,   156.266,    28.067,     0.000,     0.000,   398.977,     0.250,    63.766,  1337.130,     1.000,    20.530,   278.614,   376.394,   481.517,   453.597,   166.544,   -40.845,     0.000,
 37868.753,   344.206,   156.267,    28.021,     0.000,     0.000,   197.604,     0.250,    63.767,  1337.130,     1.000,    20.540,   103.530,   186.418,   485.169,   453.360,   155.490,   -40.792,     0.000,
 37868.794,   401.672,   156.268,    27.897,     0.000,     0.000,    38.727,     0.250,    63.768,  1337.130,     1.000,    20.535,   -76.324,    36.535,   463.941,   452.689,   158.059,   -33.949,     0.000,
 37868.834,   404.070,   156.269,    27.709,     0.000,     0.000,     0.000,     0.250,    63.769,  1337.130,     1.000,    20.536,  -138.225,     0.000,   445.424,   451.575,   159.663,   -27.589,     0.000,
 37868.879,   365.926,   156.270,    27.510,     0.000,     0.000,     0.000,     0.250,    63.770,  1337.130,     1.000,    20.527,  -148.480,     0.000,   437.294,   450.368,   161.655,   -26.249,     0.000,
 37868.919,   354.375,   156.271,    27.392,     0.000,     0.000,     0.000,     0.250,    63.771,  1337.130,     1.000,    20.509,  -207.662,     0.000,   416.547,   449.627,   197.912,   -23.330,     0.000,
 37868.959,   345.121,   156.272,    27.276,     0.000,     0.000,     0.000,     0.250,    63.772,  1337.130,     1.000,    20.495,  -195.647,     0.000,   410.276,   448.914,   174.470,   -17.462,     0.000,
 37869.002,   236.424,   156.272,    27.165,     0.000,     0.000,     0.000,     0.250,    63.772,  1337.130,     1.000,    20.486,  -197.028,     0.000,   395.602,   448.224,   153.006,    -8.600,     0.000,
 37869.045,   409.021,   156.273,    27.053,     0.000,     0.000,     0.000,     0.250,    63.773,  1337.130,     1.000,    20.485,  -227.234,     0.000,   391.267,   447.596,   178.951,    -8.046,     0.000,
 37869.085,   406.678,   156.274,    26.956,     0.000,     0.000,     0.000,     0.250,    63.774,  1337.130,     1.000,    20.484,  -221.818,     0.000,   382.694,   446.991,   160.843,    -3.322,     0.000,
 37869.128,   359.887,   156.276,    26.889,     0.000,     0.000,     0.000,     0.250,    63.776,  1337.130,     1.000,    20.479,  -194.885,     0.000,   382.666,   446.577,   134.037,    -3.063,     0.000,
 37869.170,   337.754,   156.277,    26.844,     0.000,     0.000,     0.000,     0.250,    63.777,  1337.130,     1.000,    20.477,  -192.209,     0.000,   378.851,   446.297,   126.245,    -1.481,     0.000,
 37869.209,   379.999,   156.279,    26.803,     0.000,     0.000,     0.000,     0.250,    63.779,  1337.130,     1.000,    20.472,  -193.324,     0.000,   371.058,   446.056,   116.477,     1.849,     0.000,
 37869.255,   396.504,   156.281,    26.753,     0.000,     0.000,     0.000,     0.250,    63.781,  1337.130,     1.000,    20.467,  -223.295,     0.000,   370.025,   445.766,   145.095,     2.459,     0.000,
 37869.295,   394.629,   156.282,    26.703,     0.000,     0.000,    34.581,     0.250,    63.782,  1337.130,     1.000,    20.446,  -205.545,    32.624,   361.857,   445.469,   147.600,     6.958,     0.000,
 37869.334,   392.519,   156.284,    26.674,     0.000,     0.000,   184.609,     0.250,    63.784,  1337.130,     1.000,    20.442,   -24.724,   174.159,   374.710,   445.273,   128.551,    -0.231,     0.000,
 37869.375,   374.430,   156.287,    26.689,     0.000,     0.000,   389.439,     0.250,    63.787,  1337.130,     1.000,    20.451,   217.763,   367.395,   405.029,   445.314,   123.986,   -14.639,     0.000,
 37869.419,   362.257,   156.289,    26.836,     0.000,     0.000,   601.906,     0.250,    63.789,  1337.130,     1.000,    20.464,   454.455,   567.836,   433.259,   446.108,   124.899,   -24.367,     0.000,
 37869.460,   385.623,   156.292,    27.075,     0.000,     0.000,   766.064,     0.250,    63.792,  1337.130,     1.000,    20.486,   610.131,   722.702,   440.777,   447.578,   132.727,   -26.958,     0.000,
 37869.503,   314.861,   156.295,    27.369,     0.000,     0.000,   863.612,     0.250,    63.795,  1337.130,     1.000,    20.499,   722.742,   814.728,   465.421,   449.270,   147.688,   -39.550,     0.000,
 37869.543,   368.245,   156.298,    27.646,     0.000,     0.000,   894.190,     0.250,    63.798,  1337.130,     1.000,    20.520,   755.590,   843.576,   473.335,   450.907,   150.273,   -39.859,     0.000,
 37869.587,   379.246,   156.301,    27.906,     0.000,     0.000,   854.334,     0.250,    63.801,  1337.130,     1.000,    20.543,   706.264,   805.976,   484.544,   452.520,   182.169,   -50.434,     0.000,
 37869.628,   332.448,   156.305,    28.027,     0.000,     0.000,   742.979,     0.250,    63.805,  1337.130,     1.000,    20.556,   584.731,   700.924,   492.838,   453.301,   214.995,   -59.265,     0.000,
 37869.670,   356.357,   156.309,    28.098,     0.000,     0.000,   580.610,     0.250,    63.809,  1337.130,     1.000,    20.569,   450.649,   547.746,   493.997,   453.752,   188.809,   -51.468,     0.000,
 37869.710,   372.932,   156.312,    28.054,     0.000,     0.000,   391.253,     0.250,    63.812,  1337.130,     1.000,    20.571,   194.566,   369.106,   489.122,   453.598,   283.900,   -73.835,     0.000,
 37869.752,   370.836,   156.316,    27.878,     0.000,     0.000,   195.212,     0.250,    63.816,  1337.130,     1.000,    20.554,    26.844,   184.162,   484.744,   452.568,   254.368,   -64.874,     0.000,
 37869.794,   368.980,   156.320,    27.706,     0.000,     0.000,    35.529,     0.250,    63.820,  1337.130,     1.000,    20.552,  -102.116,    33.518,   464.901,   451.528,   188.702,   -39.695,     0.000,
 37869.835,   366.565,   156.325,    27.540,     0.000,     0.000,     0.000,     0.250,    63.825,  1337.130,     1.000,    20.550,  -156.621,     0.000,   432.345,   450.534,   159.750,   -21.318,     0.000,
 37869.876,   344.992,   156.330,    27.437,     0.000,     0.000,     0.000,     0.250,    63.830,  1337.130,     1.000,    20.559,  -171.023,     0.000,   417.399,   449.868,   153.743,   -15.189,     0.000,
 37869.920,   306.369,   156.335,    27.345,     0.000,     0.000,     0.000,     0.250,    63.835,  1337.130,     1.000,    20.563,  -171.231,     0.000,   415.499,   449.307,   152.163,   -14.739,     0.000,
 37869.962,   366.602,   156.340,    27.255,     0.000,     0.000,     0.000,     0.250,    63.840,  1337.130,     1.000,    20.562,  -195.404,     0.000,   398.604,   448.780,   153.104,    -7.875,     0.000,
 37870.004,   364.744,   156.345,    27.152,     0.000,     0.000,     0.000,     0.250,    63.845,  1337.130,     1.000,    20.552,  -233.447,     0.000,   380.357,   448.173,   165.864,    -0.234,     0.000,
 37870.044,   362.126,   156.350,    27.081,     0.000,     0.000,     0.000,     0.250,    63.850,  1337.130,     1.000,    20.536,  -218.079,     0.000,   380.312,   447.723,   151.173,    -0.504,     0.000,
 37870.084,   362.045,   156.356,    27.027,     0.000,     0.000,     0.000,     0.250,    63.856,  1337.130,     1.000,    20.529,  -201.942,     0.000,   384.558,   447.390,   141.782,    -2.671,     0.000,
 37870.129,   345.937,   156.362,    26.974,     0.000,     0.000,     0.000,     0.250,    63.862,  1337.130,     1.000,    20.517,  -250.520,     0.000,   369.603,   447.079,   167.991,     5.053,     0.000,
 37870.170,   346.479,   156.367,    26.916,     0.000,     0.000,     0.000,     0.250,    63.867,  1337.130,     1.000,    20.506,  -260.431,     0.000,   364.102,   446.734,   168.909,     8.890,     0.000,
 37870.209,   359.154,   156.373,    26.863,     0.000,     0.000,     0.000,     0.250,    63.873,  1337.130,     1.000,    20.498,  -213.103,     0.000,   374.605,   446.416,   139.875,     1.416,     0.000,
 37870.254,   362.750,   156.380,    26.807,     0.000,     0.000,     0.000,     0.250,    63.880,  1337.130,     1.000,    20.490,  -254.074,     0.000,   355.557,   446.088,   152.465,    11.079,     0.000,
 37870.294,   362.044,   156.386,    26.751,     0.000,     0.000,    32.450,     0.250,    63.886,  1337.130,     1.000,    20.477,  -246.834,    30.613,   355.518,   445.755,   174.564,    12.646,     0.000,
