JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37809.004,   334.514,   169.942,    25.336,     0.000,     0.000,     0.000,     0.250,    77.442,  2038.850,     1.000,    18.519,  -128.816,     0.000,   426.850,   437.386,   175.761,   -57.482,     0.000,
 37809.045,   402.651,   169.935,    25.236,     0.000,     0.000,     0.000,     0.250,    77.435,  2038.850,     1.000,    18.533,  -104.251,     0.000,   413.166,   437.238,   105.063,   -24.885,     0.000,
 37809.084,   397.153,   169.928,    25.232,     0.000,     0.000,     0.000,     0.250,    77.428,  2038.850,     1.000,    18.552,  -140.157,     0.000,   404.223,   436.766,   138.453,   -30.839,     0.000,
 37809.125,   429.774,   169.919,    25.217,     0.000,     0.000,     0.000,     0.250,    77.419,  2038.850,     1.000,    18.530,  -143.095,     0.000,   404.223,   436.685,   141.551,   -30.918,     0.000,
 37809.168,   350.243,   169.911,    25.197,     0.000,     0.000,     0.000,     0.250,    77.411,  2038.850,     1.000,    18.532,  -134.626,     0.000,   400.455,   436.562,   122.196,   -23.678,     0.000,
 37809.210,   317.813,   169.901,    25.177,     0.000,     0.000,     0.000,     0.250,    77.401,  2038.850,     1.000,    18.533,  -158.350,     0.000,   387.406,   436.445,   127.849,   -18.539,     0.000,
 37809.255,   397.433,   169.890,    25.134,     0.000,     0.000,    12.731,     0.250,    77.390,  2038.850,     1.000,    18.471,  -250.614,    12.011,   386.742,   436.222,   248.056,   -34.911,     0.000,
 37809.294,   361.264,   169.882,    25.091,     0.000,     0.000,   137.355,     0.250,    77.382,  2038.850,     1.000,    18.385,   -36.924,   129.581,   399.774,   435.960,   165.607,   -35.288,     0.000,
 37809.334,   309.780,   169.872,    25.094,     0.000,     0.000,   322.953,     0.250,    77.372,  2038.850,     1.000,    18.365,   193.764,   304.673,   410.600,   435.927,   117.362,   -31.780,     0.000,
 37809.376,   387.921,   169.862,    25.204,     0.000,     0.000,   532.708,     0.250,    77.362,  2038.850,     1.000,    18.392,   469.671,   502.555,   453.948,   436.491,    91.102,   -40.761,     0.000,
 37809.420,   350.917,   169.852,    25.409,     0.000,     0.000,   742.170,     0.250,    77.352,  2038.850,     1.000,    18.478,   650.947,   700.161,   460.909,   437.697,   136.935,   -64.510,     0.000,
 37809.460,   360.722,   169.841,    25.611,     0.000,     0.000,   893.901,     0.250,    77.341,  2038.850,     1.000,    18.511,   807.600,   843.302,   484.507,   438.919,   163.904,   -82.613,     0.000,
 37809.504,   351.299,   169.830,    25.902,     0.000,     0.000,   985.663,     0.250,    77.330,  2038.850,     1.000,    18.567,   926.091,   929.870,   490.955,   440.504,   111.741,   -57.511,     0.000,
 37809.545,   322.547,   169.819,    26.213,     0.000,     0.000,  1017.794,     0.250,    77.319,  2038.850,     1.000,    18.650,   989.189,   960.183,   513.025,   442.362,   100.094,   -58.437,     0.000,
 37809.583,   395.254,   169.809,    26.500,     0.000,     0.000,   997.453,     0.250,    77.309,  2038.850,     1.000,    18.687,   973.445,   940.993,   525.547,   444.063,   123.879,   -74.846,     0.000,
 37809.627,   400.673,   169.796,    26.683,     0.000,     0.000,   915.010,     0.250,    77.296,  2038.850,     1.000,    18.670,   846.318,   863.217,   524.083,   445.324,   210.417,  -114.758,     0.000,
 37809.669,   360.568,   169.783,    26.513,     0.000,     0.000,   772.787,     0.250,    77.283,  2038.850,     1.000,    18.634,   636.704,   729.044,   532.685,   444.269,   407.029,  -226.273,     0.000,
 37809.709,   308.553,   169.770,    26.283,     0.000,     0.000,   590.870,     0.250,    77.270,  2038.850,     1.000,    18.546,   447.372,   557.424,   539.099,   442.939,   461.430,  -255.219,     0.000,
 37809.752,   378.011,   169.754,    25.932,     0.000,     0.000,   371.115,     0.250,    77.254,  2038.850,     1.000,    18.404,    33.359,   350.109,   526.990,   440.911,   813.243,  -410.414,     0.000,
 37809.794,   344.680,   169.741,    25.433,     0.000,     0.000,   172.846,     0.250,    77.241,  2038.850,     1.000,    18.131,   -98.590,   163.062,   514.976,   437.982,   659.947,  -321.300,     0.000,
 37809.836,   219.536,   169.729,    24.866,     0.000,     0.000,    24.068,     0.250,    77.229,  2038.850,     1.000,    18.122,   -47.478,    22.706,   477.349,   434.641,   212.156,   -99.265,     0.000,
 37809.878,   289.083,   169.716,    24.785,     0.000,     0.000,     0.000,     0.250,    77.216,  2038.850,     1.000,    18.209,  -125.314,     0.000,   448.966,   434.211,   233.916,   -93.847,     0.000,
 37809.917,   318.351,   169.704,    24.715,     0.000,     0.000,     0.000,     0.250,    77.204,  2038.850,     1.000,    18.318,  -124.875,     0.000,   426.027,   433.771,   169.992,   -52.861,     0.000,
 37809.963,   374.716,   169.689,    24.686,     0.000,     0.000,     0.000,     0.250,    77.189,  2038.850,     1.000,    18.424,  -103.072,     0.000,   408.513,   433.569,   102.074,   -24.058,     0.000,
 37810.003,   284.929,   169.676,    24.706,     0.000,     0.000,     0.000,     0.250,    77.176,  2038.850,     1.000,    18.498,  -116.410,     0.000,   395.360,   433.669,    96.645,   -18.544,     0.000,
 37810.043,   318.770,   169.663,    24.749,     0.000,     0.000,     0.000,     0.250,    77.163,  2038.850,     1.000,    18.592,  -112.522,     0.000,   391.069,   433.923,    83.948,   -14.280,     0.000,
 37810.084,   346.328,   169.651,    24.772,     0.000,     0.000,     0.000,     0.250,    77.151,  2038.850,     1.000,    18.615,  -117.503,     0.000,   391.068,   434.066,    90.629,   -16.125,     0.000,
 37810.126,   407.170,   169.639,    24.777,     0.000,     0.000,     0.000,     0.250,    77.139,  2038.850,     1.000,    18.547,  -115.877,     0.000,   387.438,   434.100,    83.481,   -14.265,     0.000,
 37810.170,   328.427,   169.628,    24.781,     0.000,     0.000,     0.000,     0.250,    77.128,  2038.850,     1.000,    18.537,  -156.462,     0.000,   386.738,   434.126,   128.780,   -19.706,     0.000,
 37810.210,   311.165,   169.620,    24.783,     0.000,     0.000,     0.000,     0.250,    77.120,  2038.850,     1.000,    18.583,  -144.890,     0.000,   379.058,   434.137,   101.968,   -12.157,     0.000,
 37810.255,   418.362,   169.612,    24.772,     0.000,     0.000,    11.917,     0.250,    77.112,  2038.850,     1.000,    18.595,  -165.598,    11.242,   378.277,   434.085,   135.198,   -14.165,     0.000,
 37810.295,   419.647,   169.604,    24.741,     0.000,     0.000,   135.974,     0.250,    77.104,  2038.850,     1.000,    18.555,  -121.659,   128.278,   391.079,   433.916,   252.467,   -45.367,     0.000,
 37810.335,   415.666,   169.600,    24.726,     0.000,     0.000,   322.998,     0.250,    77.100,  2038.850,     1.000,    18.502,   230.020,   304.715,   427.640,   433.805,   116.072,   -47.542,     0.000,
 37810.375,   372.564,   169.596,    24.749,     0.000,     0.000,   528.092,     0.250,    77.096,  2038.850,     1.000,    18.520,   452.871,   498.200,   447.324,   433.912,   119.332,   -60.591,     0.000,
 37810.417,   335.650,   169.593,    24.830,     0.000,     0.000,   730.553,     0.250,    77.093,  2038.850,     1.000,    18.543,   655.189,   689.201,   446.596,   434.353,    90.989,   -44.734,     0.000,
 37810.460,   383.476,   169.591,    24.963,     0.000,     0.000,   889.457,     0.250,    77.091,  2038.850,     1.000,    18.576,   804.092,   839.110,   459.291,   435.122,   127.225,   -68.038,     0.000,
 37810.504,   301.089,   169.590,    25.108,     0.000,     0.000,   984.911,     0.250,    77.090,  2038.850,     1.000,    18.594,   909.622,   929.162,   485.718,   435.949,   155.599,   -86.291,     0.000,
 37810.547,   455.329,   169.591,    25.289,     0.000,     0.000,  1017.226,     0.250,    77.091,  2038.850,     1.000,    18.673,   964.609,   959.647,   498.796,   436.962,   123.652,   -66.780,     0.000,
 37810.586,   395.953,   169.593,    25.416,     0.000,     0.000,   994.199,     0.250,    77.093,  2038.850,     1.000,    18.716,   893.842,   937.923,   505.625,   437.785,   216.576,  -104.655,     0.000,
 37810.628,   373.446,   169.596,    25.429,     0.000,     0.000,   910.876,     0.250,    77.096,  2038.850,     1.000,    18.712,   799.465,   859.317,   520.534,   437.934,   273.417,  -130.966,     0.000,
 37810.669,   339.849,   169.599,    25.402,     0.000,     0.000,   773.089,     0.250,    77.099,  2038.850,     1.000,    18.704,   642.356,   729.329,   532.637,   437.901,   349.983,  -168.274,     0.000,
 37810.710,   374.194,   169.602,    25.329,     0.000,     0.000,   580.114,     0.250,    77.102,  2038.850,     1.000,    18.606,   157.051,   547.277,   528.934,   437.377,   883.069,  -401.285,     0.000,
 37810.752,   253.159,   169.608,    25.157,     0.000,     0.000,   367.821,     0.250,    77.108,  2038.850,     1.000,    18.394,    36.810,   347.001,   524.291,   436.360,   723.213,  -325.092,     0.000,
 37810.795,   276.247,   169.618,    24.875,     0.000,     0.000,   164.160,     0.250,    77.118,  2038.850,     1.000,    18.340,    54.182,   154.867,   510.161,   434.831,   304.783,  -128.767,     0.000,
 37810.835,   288.031,   169.627,    24.722,     0.000,     0.000,    27.086,     0.250,    77.127,  2038.850,     1.000,    18.401,   -71.800,    25.553,   481.815,   433.849,   231.265,   -85.947,     0.000,
 37810.878,   323.640,   169.638,    24.606,     0.000,     0.000,     0.000,     0.250,    77.138,  2038.850,     1.000,    18.485,  -111.624,     0.000,   458.320,   433.151,   208.411,   -71.618,     0.000,
 37810.918,   391.130,   169.650,    24.499,     0.000,     0.000,     0.000,     0.250,    77.150,  2038.850,     1.000,    18.520,   -77.424,     0.000,   435.444,   432.536,   116.149,   -35.817,     0.000,
 37810.960,   448.837,   169.663,    24.410,     0.000,     0.000,     0.000,     0.250,    77.163,  2038.850,     1.000,    18.580,  -112.229,     0.000,   421.792,   432.011,   136.797,   -34.787,     0.000,
 37811.004,   324.587,   169.678,    24.323,     0.000,     0.000,     0.000,     0.250,    77.178,  2038.850,     1.000,    18.634,  -156.814,     0.000,   404.219,   431.506,   158.773,   -29.246,     0.000,
 37811.045,   439.751,   169.691,    24.242,     0.000,     0.000,     0.000,     0.250,    77.191,  2038.850,     1.000,    18.632,  -135.703,     0.000,   391.067,   431.039,   111.720,   -15.989,     0.000,
 37811.084,   414.667,   169.700,    24.173,     0.000,     0.000,     0.000,     0.250,    77.200,  2038.850,     1.000,    18.562,  -131.787,     0.000,   386.734,   430.626,   102.200,   -14.304,     0.000,
 37811.129,   376.792,   169.708,    24.116,     0.000,     0.000,     0.000,     0.250,    77.208,  2038.850,     1.000,    18.536,  -173.312,     0.000,   371.719,   430.293,   123.305,    -8.566,     0.000,
 37811.170,   452.215,   169.712,    24.070,     0.000,     0.000,     0.000,     0.250,    77.212,  2038.850,     1.000,    18.567,  -174.696,     0.000,   369.963,   430.022,   123.981,    -9.345,     0.000,
 37811.210,   416.906,   169.714,    24.033,     0.000,     0.000,     0.000,     0.250,    77.214,  2038.850,     1.000,    18.577,  -148.028,     0.000,   369.963,   429.795,    95.508,    -7.312,     0.000,
 37811.255,   486.386,   169.712,    24.007,     0.000,     0.000,    11.085,     0.250,    77.212,  2038.850,     1.000,    18.594,  -191.022,    10.458,   369.965,   429.652,   153.946,   -12.153,     0.000,
 37811.294,   304.349,   169.708,    23.988,     0.000,     0.000,   134.558,     0.250,    77.208,  2038.850,     1.000,    18.580,   -13.572,   126.941,   378.280,   429.527,   100.405,   -11.138,     0.000,
 37811.335,   338.851,   169.701,    23.987,     0.000,     0.000,   321.711,     0.250,    77.201,  2038.850,     1.000,    18.572,   191.778,   303.501,   402.974,   429.509,   109.615,   -24.428,     0.000,
 37811.377,   394.122,   169.690,    24.027,     0.000,     0.000,   537.979,     0.250,    77.190,  2038.850,     1.000,    18.590,   399.052,   507.527,   408.635,   429.699,   115.172,   -27.761,     0.000,
 37811.417,   414.276,   169.678,    24.168,     0.000,     0.000,   726.016,     0.250,    77.178,  2038.850,     1.000,    18.608,   610.846,   684.921,   423.549,   430.438,   101.583,   -34.398,     0.000,
 37811.459,   398.605,   169.662,    24.433,     0.000,     0.000,   879.512,     0.250,    77.162,  2038.850,     1.000,    18.641,   791.869,   829.729,   447.002,   431.892,    97.198,   -44.229,     0.000,
 37811.504,   367.062,   169.641,    24.679,     0.000,     0.000,   984.126,     0.250,    77.141,  2038.850,     1.000,    18.677,   834.283,   928.421,   465.420,   433.393,   243.130,  -116.965,     0.000,
 37811.543,   475.087,   169.621,    24.948,     0.000,     0.000,  1016.093,     0.250,    77.121,  2038.850,     1.000,    18.678,   927.069,   958.578,   476.875,   434.869,   139.319,   -65.804,     0.000,
 37811.587,   350.887,   169.595,    25.285,     0.000,     0.000,   992.199,     0.250,    77.095,  2038.850,     1.000,    18.733,   917.645,   936.037,   493.276,   436.886,   145.256,   -70.475,     0.000,
 37811.627,   346.843,   169.568,    25.539,     0.000,     0.000,   911.591,     0.250,    77.068,  2038.850,     1.000,    18.768,   840.128,   859.991,   504.994,   438.424,   178.773,   -92.340,     0.000,
 37811.669,   419.829,   169.537,    25.691,     0.000,     0.000,   772.135,     0.250,    77.037,  2038.850,     1.000,    18.784,   671.992,   728.429,   511.450,   439.417,   247.482,  -119.013,     0.000,
 37811.709,   421.222,   169.506,    25.476,     0.000,     0.000,   593.394,     0.250,    77.006,  2038.850,     1.000,    18.756,   446.717,   559.805,   507.514,   438.163,   327.995,  -145.555,     0.000,
 37811.750,   442.820,   169.469,    25.452,     0.000,     0.000,   386.740,     0.250,    76.969,  2005.400,     1.000,    18.746,   269.179,   364.849,   499.323,   438.062,   262.504,  -105.573,     0.000,
 37811.794,   365.924,   169.427,    25.382,     0.000,     0.000,   167.622,     0.250,    76.927,  2005.400,     1.000,    18.759,     0.232,   158.134,   488.153,   437.715,   328.235,  -119.895,     0.000,
 37811.836,   400.483,   169.384,    25.097,     0.000,     0.000,    26.298,     0.250,    76.884,  2005.400,     1.000,    18.696,  -151.718,    24.810,   461.550,   436.055,   294.035,   -92.012,     0.000,
 37811.876,   320.662,   169.341,    25.057,     0.000,     0.000,     0.000,     0.250,    76.841,  2005.400,     1.000,    18.668,  -114.711,     0.000,   432.374,   435.757,   150.049,   -38.722,     0.000,
 37811.920,   349.601,   169.289,    25.025,     0.000,     0.000,     0.000,     0.250,    76.789,  2005.400,     1.000,    18.696,  -103.565,     0.000,   418.431,   435.554,   111.757,   -25.315,     0.000,
 37811.962,   394.126,   169.238,    25.007,     0.000,     0.000,     0.000,     0.250,    76.738,  2005.400,     1.000,    18.738,  -124.536,     0.000,   407.636,   435.457,   122.152,   -25.436,     0.000,
 37812.004,   377.581,   169.182,    24.981,     0.000,     0.000,     0.000,     0.250,    76.682,  2005.400,     1.000,    18.732,  -130.670,     0.000,   395.360,   435.307,   106.080,   -15.357,     0.000,
 37812.044,   325.576,   169.129,    24.958,     0.000,     0.000,     0.000,     0.250,    76.629,  2005.400,     1.000,    18.709,  -151.377,     0.000,   391.064,   435.165,   122.661,   -15.385,     0.000,
 37812.084,   369.857,   169.077,    24.938,     0.000,     0.000,     0.000,     0.250,    76.577,  2005.400,     1.000,    18.700,  -179.250,     0.000,   374.135,   435.054,   125.102,    -6.770,     0.000,
 37812.128,   327.890,   169.021,    24.917,     0.000,     0.000,     0.000,     0.250,    76.521,  2005.400,     1.000,    18.704,  -169.695,     0.000,   370.399,   434.927,   109.519,    -4.352,     0.000,
 37812.169,   357.524,   168.971,    24.899,     0.000,     0.000,     0.000,     0.250,    76.471,  2005.400,     1.000,    18.691,  -168.006,     0.000,   366.388,   434.825,   102.068,    -2.499,     0.000,
 37812.209,   350.059,   168.923,    24.887,     0.000,     0.000,     0.000,     0.250,    76.423,  2005.400,     1.000,    18.688,  -174.935,     0.000,   362.336,   434.745,   103.165,    -0.639,     0.000,
 37812.254,   354.815,   168.871,    24.871,     0.000,     0.000,    10.238,     0.250,    76.371,  2005.400,     1.000,    18.702,  -212.582,     9.658,   365.902,   434.664,   157.452,    -3.973,     0.000,
 37812.294,   343.519,   168.826,    24.862,     0.000,     0.000,   133.107,     0.250,    76.326,  2005.400,     1.000,    18.691,   -45.115,   125.573,   365.911,   434.597,   104.411,    -2.410,     0.000,
 37812.336,   340.124,   168.779,    24.882,     0.000,     0.000,   329.138,     0.250,    76.279,  2005.400,     1.000,    18.697,   178.757,   310.507,   398.453,   434.692,   114.476,   -18.964,     0.000,
 37812.378,   292.548,   168.735,    24.969,     0.000,     0.000,   541.757,     0.250,    76.235,  2005.400,     1.000,    18.701,   394.578,   511.092,   408.002,   435.162,   113.126,   -23.773,     0.000,
 37812.419,   329.920,   168.693,    25.147,     0.000,     0.000,   733.103,     0.250,    76.193,  2005.400,     1.000,    18.703,   620.193,   691.607,   428.529,   436.139,    93.128,   -29.324,     0.000,
 37812.460,   326.506,   168.652,    25.397,     0.000,     0.000,   885.327,     0.250,    76.152,  2005.400,     1.000,    18.704,   761.501,   835.214,   448.830,   437.595,   132.632,   -47.684,     0.000,
 37812.504,   315.096,   168.609,    25.662,     0.000,     0.000,   983.307,     0.250,    76.109,  2005.400,     1.000,    18.726,   830.928,   927.648,   460.413,   439.156,   185.020,   -67.042,     0.000,
 37812.544,   305.696,   168.572,    25.851,     0.000,     0.000,  1015.850,     0.250,    76.072,  2005.400,     1.000,    18.744,   846.194,   958.349,   472.556,   440.279,   232.346,   -87.913,     0.000,
 37812.584,   313.042,   168.535,    26.021,     0.000,     0.000,   994.095,     0.250,    76.035,  2005.400,     1.000,    18.721,   811.611,   937.825,   483.344,   441.325,   284.860,  -116.627,     0.000,
 37812.626,   309.069,   168.498,    26.096,     0.000,     0.000,   913.087,     0.250,    75.998,  1969.210,     1.000,    18.688,   785.796,   861.402,   498.560,   441.749,   246.828,  -114.410,     0.000,
 37812.670,   287.597,   168.462,    26.245,     0.000,     0.000,   764.235,     0.250,    75.962,  1969.210,     1.000,    18.696,   645.834,   720.976,   506.287,   442.672,   253.418,  -114.660,     0.000,
 37812.710,   269.077,   168.429,    26.256,     0.000,     0.000,   580.863,     0.250,    75.929,  1969.210,     1.000,    18.703,   463.043,   547.984,   506.745,   442.759,   263.821,  -114.895,     0.000,
 37812.753,   261.569,   168.395,    26.201,     0.000,     0.000,   362.605,     0.250,    75.895,  1969.210,     1.000,    18.709,   270.327,   342.081,   502.573,   442.820,   225.570,   -94.064,     0.000,
 37812.794,   300.923,   168.365,    26.189,     0.000,     0.000,   167.118,     0.250,    75.865,  1969.210,     1.000,    18.732,   121.755,   157.659,   493.422,   442.398,   149.047,   -62.119,     0.000,
 37812.836,   308.219,   168.335,    26.119,     0.000,     0.000,    23.284,     0.250,    75.835,  1969.210,     1.000,    18.748,   -63.697,    21.966,   457.567,   442.033,   150.036,   -48.840,     0.000,
 37812.876,   275.686,   168.308,    25.998,     0.000,     0.000,     0.000,     0.250,    75.808,  1969.210,     1.000,    18.748,   -93.587,     0.000,   442.672,   441.315,   131.955,   -37.011,     0.000,
 37812.920,   296.383,   168.280,    25.893,     0.000,     0.000,     0.000,     0.250,    75.780,  1969.210,     1.000,    18.740,  -122.501,     0.000,   432.416,   440.677,   151.559,   -37.319,     0.000,
 37812.958,   290.823,   168.256,    25.821,     0.000,     0.000,     0.000,     0.250,    75.756,  1969.210,     1.000,    18.725,  -138.134,     0.000,   421.776,   440.257,   152.010,   -32.358,     0.000,
 37813.003,   285.229,   168.230,    25.684,     0.000,     0.000,     0.000,     0.250,    75.730,  1969.210,     1.000,    18.726,  -116.550,     0.000,   408.641,   439.438,   106.975,   -21.222,     0.000,
 37813.043,   260.768,   168.208,    25.617,     0.000,     0.000,     0.000,     0.250,    75.708,  1969.210,     1.000,    18.727,  -120.905,     0.000,   395.372,   439.045,    92.183,   -14.951,     0.000,
 37813.086,   288.602,   168.183,    25.556,     0.000,     0.000,     0.000,     0.250,    75.683,  1969.210,     1.000,    18.710,  -216.036,     0.000,   395.376,   438.690,   201.340,   -28.617,     0.000,
 37813.126,   274.682,   168.160,    25.475,     0.000,     0.000,     0.000,     0.250,    75.660,  1969.210,     1.000,    18.663,  -282.297,     0.000,   395.378,   438.233,   280.467,   -41.025,     0.000,
 37813.167,   270.703,   168.137,    25.370,     0.000,     0.000,     0.000,     0.250,    75.637,  1969.210,     1.000,    18.569,  -312.814,     0.000,   391.718,   437.645,   306.152,   -39.264,     0.000,
 37813.209,   273.879,   168.115,    25.220,     0.000,     0.000,     0.000,     0.250,    75.615,  1969.210,     1.000,    18.506,  -176.242,     0.000,   391.092,   436.712,   149.215,   -18.592,     0.000,
 37813.253,   269.164,   168.091,    25.176,     0.000,     0.000,     9.373,     0.250,    75.591,  1969.210,     1.000,    18.551,  -129.603,     8.843,   391.100,   436.447,   105.891,   -12.792,     0.000,
 37813.293,   263.959,   168.070,    25.159,     0.000,     0.000,   131.583,     0.250,    75.570,  1969.210,     1.000,    18.596,    14.926,   124.135,   408.670,   436.335,   101.121,   -19.578,     0.000,
 37813.335,   260.908,   168.047,    25.195,     0.000,     0.000,   321.417,     0.250,    75.547,  1969.210,     1.000,    18.660,   210.453,   303.224,   412.437,   436.503,    92.475,   -23.771,     0.000,
 37813.375,   251.560,   168.026,    25.370,     0.000,     0.000,   530.219,     0.250,    75.526,  1969.210,     1.000,    18.695,   412.861,   500.207,   431.777,   437.466,   115.162,   -33.506,     0.000,
 37813.418,   252.758,   168.003,    25.712,     0.000,     0.000,   733.505,     0.250,    75.503,  1969.210,     1.000,    18.737,   635.659,   691.986,   457.576,   439.402,   118.396,   -43.895,     0.000,
 37813.460,   246.912,   167.981,    26.132,     0.000,     0.000,   885.156,     0.250,    75.481,  1969.210,     1.000,    18.766,   762.419,   835.053,   474.302,   441.895,   175.771,   -70.731,     0.000,
 37813.503,   247.393,   167.958,    26.604,     0.000,     0.000,   981.953,     0.250,    75.458,  1969.210,     1.000,    18.771,   882.007,   926.371,   480.593,   444.635,   130.718,   -50.396,     0.000,
 37813.544,   240.125,   167.937,    27.065,     0.000,     0.000,  1014.687,     0.250,    75.437,  1969.210,     1.000,    18.802,   893.391,   957.251,   493.432,   447.424,   183.845,   -73.976,     0.000,
 37813.586,   269.757,   167.914,    26.393,     0.000,     0.000,   991.012,     0.250,    75.414,  1969.210,     1.000,    18.838,   828.489,   934.917,   509.252,   443.633,   329.767,  -157.721,     0.000,
 37813.626,   284.118,   167.893,    26.304,     0.000,     0.000,   913.631,     0.250,    75.393,  1969.210,     1.000,    18.752,   758.139,   861.916,   507.785,   443.096,   317.134,  -148.668,     0.000,
 37813.668,   283.001,   167.871,    26.032,     0.000,     0.000,   770.698,     0.250,    75.371,  1969.210,     1.000,    18.658,   666.836,   727.074,   525.659,   442.124,   304.280,  -160.508,     0.000,
 37813.709,   235.940,   167.850,    26.186,     0.000,     0.000,   582.763,     0.250,    75.350,  1969.210,     1.000,    18.618,   565.397,   549.777,   523.599,   442.305,   139.875,   -74.200,     0.000,
 37813.751,   277.030,   167.828,    26.288,     0.000,     0.000,   372.666,     0.250,    75.328,  1969.210,     1.000,    18.671,   312.896,   351.572,   518.976,   442.964,   237.988,  -123.300,     0.000,
 37813.793,   275.254,   167.807,    26.236,     0.000,     0.000,   168.171,     0.250,    75.307,  1969.210,     1.000,    18.691,   131.548,   158.652,   505.484,   442.678,   176.708,   -86.797,     0.000,
 37813.835,   273.494,   167.786,    26.197,     0.000,     0.000,    25.718,     0.250,    75.286,  1969.210,     1.000,    18.745,   -16.889,    24.263,   476.843,   442.458,   127.506,   -51.969,     0.000,
 37813.878,   270.771,   167.765,    26.136,     0.000,     0.000,     0.000,     0.250,    75.265,  1969.210,     1.000,    18.767,   -66.557,     0.000,   453.380,   442.101,   118.024,   -40.188,     0.000,
 37813.918,   270.318,   167.746,    26.086,     0.000,     0.000,     0.000,     0.250,    75.246,  1969.210,     1.000,    18.819,   -68.847,     0.000,   450.849,   441.799,   112.888,   -34.991,     0.000,
 37813.961,   268.134,   167.725,    26.055,     0.000,     0.000,     0.000,     0.250,    75.225,  1969.210,     1.000,    18.808,   -86.188,     0.000,   436.568,   441.608,   110.064,   -28.916,     0.000,
 37814.003,   267.313,   167.704,    26.019,     0.000,     0.000,     0.000,     0.250,    75.204,  1969.210,     1.000,    18.798,  -133.788,     0.000,   404.589,   441.405,   112.611,   -15.639,     0.000,
 37814.043,   266.182,   167.684,    25.951,     0.000,     0.000,     0.000,     0.250,    75.184,  1969.210,     1.000,    18.853,  -236.874,     0.000,   404.674,   441.031,   233.619,   -33.103,     0.000,
 37814.084,   113.018,   167.665,    25.838,     0.000,     0.000,     0.000,     0.250,    75.165,  1969.210,     1.000,    18.859,  -164.863,     0.000,   404.241,   440.332,   155.368,   -26.596,     0.000,
 37814.126,   263.158,   167.645,    25.794,     0.000,     0.000,     0.000,     0.250,    75.145,  1969.210,     1.000,    18.850,  -153.716,     0.000,   397.168,   440.074,   129.120,   -18.310,     0.000,
 37814.170,   262.225,   167.624,    25.754,     0.000,     0.000,     0.000,     0.250,    75.124,  1969.210,     1.000,    18.833,  -150.348,     0.000,   392.167,   439.841,   117.611,   -14.938,     0.000,
 37814.209,   261.221,   167.606,    25.713,     0.000,     0.000,     0.000,     0.250,    75.106,  1969.210,     1.000,    18.813,  -169.061,     0.000,   387.961,   439.601,   132.548,   -15.127,     0.000,
 37814.253,   260.973,   167.586,    25.665,     0.000,     0.000,     8.420,     0.250,    75.086,  1969.210,     1.000,    18.787,  -130.594,     7.943,   392.037,   439.319,   103.866,   -12.610,     0.000,
 37814.293,   260.718,   167.567,    25.643,     0.000,     0.000,   128.703,     0.250,    75.067,  1969.210,     1.000,    18.781,   -56.791,   121.418,   375.201,   439.175,   118.256,    -4.021,     0.000,
 37814.335,   260.820,   167.549,    25.656,     0.000,     0.000,   319.239,     0.250,    75.049,  1969.210,     1.000,    18.800,   161.409,   301.169,   396.931,   439.233,   118.191,   -20.734,     0.000,
 37814.376,   260.711,   167.531,    25.749,     0.000,     0.000,   525.358,     0.250,    75.031,  1969.210,     1.000,    18.835,   395.975,   495.621,   415.988,   439.733,    98.158,   -22.257,     0.000,
 37814.419,   260.908,   167.512,    25.957,     0.000,     0.000,   725.052,     0.250,    75.012,  1969.210,     1.000,    18.856,   599.382,   684.011,   440.471,   440.919,   118.108,   -33.928,     0.000,
 37814.459,   260.882,   167.495,    26.203,     0.000,     0.000,   867.889,     0.250,    74.995,  1927.730,     1.000,    18.881,   754.231,   818.763,   474.144,   442.357,   164.850,   -68.530,     0.000,
 37814.503,   260.651,   167.476,    26.515,     0.000,     0.000,   963.343,     0.250,    74.976,  1927.730,     1.000,    18.928,   851.516,   908.814,   467.681,   444.179,   124.995,   -44.195,     0.000,
 37814.542,   261.417,   167.459,    26.827,     0.000,     0.000,   994.019,     0.250,    74.959,  1927.730,     1.000,    18.952,   898.401,   937.754,   483.825,   446.030,   126.953,   -49.805,     0.000,
 37814.586,   260.946,   167.440,    27.129,     0.000,     0.000,   989.198,     0.250,    74.940,  1927.730,     1.000,    18.980,   856.267,   933.206,   503.244,   447.900,   227.291,   -95.008,     0.000,
 37814.626,   263.092,   167.422,    27.103,     0.000,     0.000,   877.794,     0.250,    74.922,  1927.730,     1.000,    18.960,   604.341,   828.107,   516.013,   447.881,   512.280,  -220.381,     0.000,
 37814.670,   263.778,   167.405,    26.965,     0.000,     0.000,   718.038,     0.250,    74.905,  1927.730,     1.000,    18.894,   635.578,   677.395,   515.077,   446.902,   190.174,   -80.182,     0.000,
 37814.710,   235.123,   167.388,    27.079,     0.000,     0.000,   537.852,     0.250,    74.888,  1927.730,     1.000,    18.921,   411.785,   507.408,   531.280,   447.678,   321.161,  -141.935,     0.000,
