Flow layers file for segment 31
Output is JDAY, total outflow, WS elev, and layer outflows starting w/ layer 2
JDAY,Q(m3/s),ELWS(m),LayerFlows(m3/s)
37770.8761,165.965,175.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.006,2.087,3.184,3.896,4.214,4.488,4.833,5.110,5.316,5.473,5.589,5.612,5.659,5.654,5.608,5.580,5.599,5.618,5.617,5.548,5.406,5.255,5.140,5.042,4.911,4.735,4.577,4.395,4.188,3.992,3.795,3.540,3.335,.810,.772,.735,.701,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.423,.689,.848,.926,.924,.897,.867,.820,.738,.637,.544,.446,.355,.282,.191,.138,.097,.087,.034,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.9186,165.926,175.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.331,1.667,2.937,3.867,4.547,4.801,5.026,5.257,5.438,5.558,5.637,5.642,5.698,5.722,5.704,5.655,5.610,5.570,5.552,5.501,5.379,5.221,5.077,4.949,4.807,4.632,4.480,4.311,4.116,3.916,3.712,3.459,3.258,.794,.757,.719,.687,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.386,.660,.823,.908,.918,.890,.862,.824,.755,.657,.559,.461,.366,.292,.203,.143,.097,.087,.039,.003,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.9587,165.889,175.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,1.354,2.128,2.959,3.807,4.790,5.263,5.449,5.559,5.650,5.703,5.715,5.657,5.669,5.676,5.670,5.634,5.567,5.467,5.388,5.309,5.191,5.044,4.895,4.745,4.584,4.403,4.253,4.097,3.921,3.733,3.530,3.280,3.084,.750,.714,.679,.648,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.367,.644,.817,.903,.920,.889,.859,.824,.765,.672,.569,.469,.371,.294,.208,.141,.092,.080,.038,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37771.0000,165.852,175.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,2.279,3.241,3.685,4.072,4.499,5.185,5.556,5.694,5.733,5.730,5.699,5.602,5.578,5.557,5.541,5.515,5.459,5.350,5.241,5.132,5.004,4.863,4.722,4.574,4.408,4.227,4.082,3.935,3.772,3.598,3.402,3.157,2.964,.776,.738,.701,.669,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.361,.638,.816,.902,.919,.887,.856,.822,.766,.677,.573,.471,.372,.294,.209,.141,.090,.078,.038,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37771.0421,165.836,175.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,2.249,3.330,3.828,4.201,4.580,5.276,5.698,5.874,5.911,5.890,5.799,5.781,5.762,5.753,5.743,5.707,5.607,5.490,5.366,5.227,5.083,4.941,4.787,4.613,4.421,4.268,4.114,3.943,3.760,3.554,3.297,3.096,.801,.762,.724,.691,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.363,.640,.817,.904,.920,.888,.858,.823,.765,.674,.570,.469,.370,.292,.207,.140,.091,.079,.038,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37771.0842,165.820,175.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,.000,2.239,3.464,4.066,4.424,5.084,5.671,6.043,6.182,6.180,6.075,6.042,6.007,5.981,5.962,5.926,5.826,5.702,5.560,5.401,5.243,5.092,4.931,4.746,4.544,4.382,4.218,4.037,3.843,3.630,3.369,3.164,.773,.736,.699,.667,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.367,.645,.820,.907,.921,.890,.860,.824,.763,.670,.566,.465,.368,.290,.205,.139,.091,.080,.037,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37771.1259,165.805,175.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,.000,.000,2.261,3.595,4.263,4.655,5.340,5.913,6.245,6.351,6.284,6.265,6.238,6.216,6.201,6.173,6.079,5.954,5.805,5.638,5.473,5.315,5.147,4.955,4.745,4.576,4.404,4.211,4.006,3.785,3.514,3.303,.803,.764,.726,.693,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.371,.649,.821,.907,.918,.888,.858,.822,.758,.663,.561,.462,.368,.290,.206,.142,.096,.084,.040,.004,.000,.000,.000,.000,.000,.000,.000,.000,.000
37771.1672,165.791,175.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,.000,.000,2.238,3.735,4.512,4.893,5.513,6.035,6.343,6.427,6.338,6.300,6.256,6.220,6.188,6.138,6.025,5.891,5.744,5.578,5.406,5.238,5.067,4.879,4.672,4.504,4.330,4.132,3.928,3.714,3.455,3.252,.787,.749,.712,.680,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.387,.665,.834,.916,.920,.891,.861,.821,.750,.652,.552,.454,.362,.284,.200,.138,.097,.084,.038,.003,.000,.000,.000,.000,.000,.000,.000,.000,.000
37771.2095,165.775,175.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,.000,.000,2.347,3.892,4.651,5.016,5.677,6.177,6.408,6.432,6.321,6.280,6.238,6.201,6.156,6.082,5.955,5.830,5.698,5.534,5.353,5.181,5.015,4.835,4.633,4.466,4.287,4.084,3.883,3.681,3.430,3.232,.777,.741,.704,.672,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.412,.693,.858,.928,.923,.895,.864,.817,.736,.636,.538,.442,.353,.274,.192,.134,.097,.083,.034,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000
37771.2500,165.760,175.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,.000,.000,2.596,4.076,4.733,5.491,6.085,6.424,6.502,6.451,6.320,6.268,6.212,6.152,6.077,5.985,5.860,5.747,5.616,5.443,5.256,5.086,4.928,4.752,4.550,4.381,4.199,3.998,3.805,3.612,3.369,3.176,.725,.691,.657,.627,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.431,.716,.877,.936,.926,.898,.865,.811,.725,.624,.527,.433,.346,.266,.186,.131,.097,.082,.031,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000
